"SERIALNO","PUMA5","HWEIGHT","UNITTYPE","PERSONS","BLDGSZ","HINC"
"0037869","11801",13,0,2,"02",88740
"0037870","11705",4,0,2,"02",45820
"0037871","11613",15,0,1,"02",25404
"0037872","11506",0,1,1,"  ",0
"0037873","11802",15,0,1,"06",13455
"0037874","11610",14,0,2,"02",39440
"0037875","11505",20,0,2,"02",15195
"0037876","11507",38,0,1,"01",23200
"0037877","11608",16,0,1,"08",127599
"0037878","11706",23,0,2,"01",87812
"0037879","11705",0,1,1,"  ",0
"0037880","11609",25,0,2,"02",23200
"0037881","11507",3,0,2,"02",18038
"0037882","11615",16,0,1,"01",11600
"0037883","11615",14,0,1,"01",3190
"0037884","11801",22,0,2,"02",70760
"0037885","11609",24,0,5,"02",88044
"0037886","11802",13,0,2,"04",12586
"0037887","11608",28,0,4,"06",87000
"0037888","11701",22,0,2,"02",19024
"0037889","11702",81,0,1,"09",18850
"0037890","11704",13,0,3,"02",34800
"0037891","11701",24,0,1,"03",67860
"0037892","11601",22,0,1,"08",23664
"0037893","11505",20,0,4,"02",61769
"0037894","11610",15,0,4,"02",103089
"0037895","11608",2,0,6,"02",152540
"0037896","11706",15,0,2,"02",130499
"0037897","11705",17,0,3,"02",50460
"0037898","11615",29,0,5,"02",89320
"0037899","11801",4,0,4,"02",73660
"0037900","11604",12,0,2,"02",26216
"0037901","11704",16,0,4,"02",12064
"0037902","11602",9,0,3,"02",314360
"0037903","11602",73,0,8,"02",104806
"0037904","11614",45,0,4,"02",38877
"0037905","11801",4,0,3,"02",12864
"0037906","11705",12,0,1,"02",9570
"0037907","11613",36,0,2,"06",21576
"0037908","11702",20,0,1,"03",463
"0037909","11701",17,0,2,"02",88218
"0037910","11616",13,0,4,"02",60899
"0037911","11501",22,0,2,"08",74240
"0037912","11502",25,0,3,"02",52089
"0037913","11702",14,0,5,"02",96396
"0037914","11502",14,0,1,"02",23606
"0037915","11505",4,0,1,"09",13919
"0037916","11610",13,0,1,"07",17748
"0037917","11705",40,0,2,"02",55099
"0037918","11611",0,1,1,"  ",0
"0037919","11504",0,1,1,"  ",0
"0037920","11705",11,0,1,"02",9918
"0037921","11606",13,0,5,"02",64495
"0037922","11602",27,0,1,"08",18734
"0037923","11610",30,0,2,"02",19488
"0037924","11506",16,0,1,"02",91640
"0037925","11501",19,0,1,"06",28999
"0037926","11604",0,1,1,"  ",0
"0037927","11801",4,0,1,"02",23200
"0037928","11501",17,0,1,"02",21402
"0037929","11505",5,0,3,"02",80620
"0037930","11801",12,0,2,"02",62059
"0037931","11609",16,0,3,"02",123713
"0037932","11609",16,0,4,"02",103240
"0037933","11610",63,0,3,"02",84100
"0037934","11611",32,0,5,"02",18212
"0037935","11801",29,0,2,"02",107647
"0037936","11601",30,0,2,"05",58144
"0037937","11605",26,0,1,"09",17400
"0037938","11501",29,0,2,"02",98600
"0037939","11611",8,0,1,"03",17980
"0037940","11607",20,0,1,"03",43500
"0037941","11504",12,0,1,"02",18444
"0037942","11505",4,0,3,"02",116057
"0037943","11502",0,1,1,"  ",0
"0037944","11505",13,0,1,"01",11832
"0037945","11611",19,0,2,"02",63799
"0037946","11701",14,0,2,"07",9338
"0037947","11608",22,0,3,"02",28999
"0037948","11702",18,0,2,"02",13745
"0037949","11701",23,0,4,"02",124119
"0037950","11616",16,0,4,"02",179800
"0037951","11505",15,0,1,"02",34800
"0037952","11605",15,0,1,"05",49300
"0037953","11611",13,0,2,"02",46980
"0037954","11505",14,0,4,"02",93414
"0037955","11504",10,0,2,"02",44892
"0037956","11601",30,0,1,"07",50460
"0037957","11606",13,0,7,"02",59971
"0037958","11607",26,0,4,"02",121799
"0037959","11603",23,0,1,"02",20300
"0037960","11604",21,0,3,"02",22272
"0037961","11612",18,0,4,"02",75400
"0037962","11505",25,0,6,"02",92974
"0037963","11506",16,0,2,"06",15961
"0037964","11602",0,1,1,"  ",0
"0037965","11611",22,0,2,"02",92220
"0037966","11605",87,0,1,"08",11600
"0037967","11507",14,0,2,"02",23722
"0037968","11616",19,0,2,"02",78943
"0037969","11801",19,0,2,"01",69020
"0037970","11606",0,1,1,"  ",0
"0037971","11705",18,0,4,"02",77725
"0037972","11609",20,0,5,"02",11600
"0037973","11611",35,0,4,"07",53359
"0037974","11802",14,0,2,"02",36424
"0037975","11801",16,0,2,"02",23200
"0037976","11701",14,0,1,"09",29579
"0037977","11608",20,0,2,"02",12818
"0037978","11503",19,0,3,"08",18374
"0037979","11613",13,0,1,"02",34800
"0037980","11601",24,0,4,"02",40866
"0037981","11706",8,0,2,"02",35148
"0037982","11801",22,0,3,"02",55679
"0037983","11608",15,0,1,"02",36772
"0037984","11704",16,0,4,"02",204160
"0037985","11502",13,0,2,"03",4176
"0037986","11606",24,0,1,"01",17400
"0037987","11613",21,0,2,"02",24632
"0037988","11501",0,1,1,"  ",0
"0037989","11610",23,0,2,"02",109619
"0037990","11705",24,0,4,"02",108749
"0037991","11502",69,0,1,"02",255199
"0037992","11608",20,0,2,"06",18270
"0037993","11503",23,0,2,"02",26737
"0037994","11604",28,0,2,"02",145580
"0037995","11506",51,0,2,"06",4872
"0037996","11702",19,0,3,"02",124699
"0037997","11610",23,0,1,"02",18560
"0037998","11502",24,0,4,"02",55911
"0037999","11507",18,0,2,"02",41760
"0038000","11615",8,0,2,"02",25056
"0038001","11502",14,0,4,"02",25868
"0038002","11613",12,0,2,"02",14499
"0038003","11801",44,0,2,"02",21808
"0038004","11802",40,0,2,"02",31261
"0038005","11614",28,0,2,"09",34800
"0038006","11603",23,0,2,"02",73022
"0038007","11506",12,0,1,"09",23200
"0038008","11608",2,0,2,"02",17864
"0038009","11603",21,0,1,"02",7220
"0038010","11607",34,0,2,"09",121799
"0038011","11507",15,0,3,"02",93380
"0038012","11615",14,0,3,"02",51620
"0038013","11601",27,0,3,"02",294060
"0038014","11701",14,0,6,"02",73932
"0038015","11602",13,0,2,"02",57419
"0038016","11614",12,0,1,"03",57999
"0038017","11602",13,0,1,"02",18270
"0038018","11506",19,0,5,"01",28999
"0038019","11507",16,0,2,"02",170404
"0038020","11603",25,0,4,"02",164314
"0038021","11609",16,0,4,"02",46110
"0038022","11605",13,0,2,"02",73660
"0038023","11615",13,0,6,"01",24128
"0038024","11603",90,0,1,"05",26679
"0038025","11503",55,0,5,"06",19998
"0038026","11607",33,0,1,"04",2784
"0038027","11506",0,1,1,"  ",0
"0038028","11505",13,0,2,"02",0
"0038029","11603",46,0,1,"09",70771
"0038030","11601",12,0,4,"02",75400
"0038031","11601",14,0,1,"02",14151
"0038032","11801",2,0,1,"01",5104
"0038033","11605",30,0,1,"07",31899
"0038034","11702",14,0,2,"02",109039
"0038035","11603",27,0,1,"09",52200
"0038036","11601",13,0,4,"02",75052
"0038037","11607",21,0,4,"05",7481
"0038038","11608",29,0,2,"07",114839
"0038039","11611",12,0,2,"04",48952
"0038040","11605",87,0,1,"09",28245
"0038041","11504",15,0,2,"01",30217
"0038042","11616",22,0,3,"02",256359
"0038043","11507",3,0,2,"02",143492
"0038044","11705",16,0,1,"02",26969
"0038045","11506",14,0,2,"02",17400
"0038046","11505",13,0,1,"02",10092
"0038047","11703",0,1,1,"  ",0
"0038048","11605",16,0,3,"02",57825
"0038049","11801",3,0,1,"02",61189
"0038050","11612",23,0,2,"02",176146
"0038051","11607",15,0,2,"02",14499
"0038052","11701",22,0,1,"08",27259
"0038053","11706",18,0,3,"02",37120
"0038054","11706",7,0,3,"02",37584
"0038055","11801",0,1,1,"  ",0
"0038056","11606",13,0,4,"02",23200
"0038057","11502",15,0,5,"02",45240
"0038058","11505",12,0,3,"02",62059
"0038059","11615",18,0,4,"02",66120
"0038060","11608",95,0,1,"09",97208
"0038061","11505",6,0,2,"03",20010
"0038062","11602",13,0,5,"02",97440
"0038063","11601",32,0,1,"02",72587
"0038064","11601",23,0,1,"03",84146
"0038065","11505",5,0,2,"02",76270
"0038066","11614",21,0,1,"01",31261
"0038067","11610",46,0,1,"02",40895
"0038068","11505",8,0,2,"09",130499
"0038069","11608",2,0,1,"02",66700
"0038070","11606",12,0,2,"02",60203
"0038071","11605",46,0,1,"09",10034
"0038072","11601",21,0,1,"02",6438
"0038073","11607",29,0,4,"09",46400
"0038074","11615",19,0,3,"02",80620
"0038075","11615",27,0,1,"06",37700
"0038076","11615",24,0,5,"02",117855
"0038077","11608",24,0,2,"02",180380
"0038078","11706",17,0,1,"02",62639
"0038079","11507",6,0,2,"02",32015
"0038080","11503",11,0,1,"02",39150
"0038081","11606",0,1,1,"  ",0
"0038082","11614",41,0,2,"05",18270
"0038083","11505",5,0,1,"08",22968
"0038084","11605",12,0,2,"08",36540
"0038085","11608",14,0,2,"08",31957
"0038086","11602",8,0,4,"02",70852
"0038087","11605",13,0,2,"02",36563
"0038088","11616",26,0,2,"03",103820
"0038089","11615",51,0,5,"02",52258
"0038090","11802",14,0,3,"02",37845
"0038091","11801",8,0,3,"02",97556
"0038092","11701",13,0,2,"02",16936
"0038093","11507",36,0,3,"02",45240
"0038094","11604",13,0,2,"02",138620
"0038095","11501",10,0,3,"02",116144
"0038096","11601",12,0,2,"02",64031
"0038097","11503",21,0,1,"05",9280
"0038098","11608",31,0,1,"09",5974
"0038099","11502",14,0,1,"02",15079
"0038100","11611",8,0,1,"01",21518
"0038101","11611",17,0,3,"02",36540
"0038102","11604",34,0,3,"02",69890
"0038103","11605",14,0,1,"07",40716
"0038104","11614",14,0,1,"02",32770
"0038105","11507",2,0,4,"01",44138
"0038106","11602",28,0,1,"03",61479
"0038107","11505",16,0,4,"02",71746
"0038108","11802",21,0,3,"02",3016
"0038109","11607",36,0,1,"08",78590
"0038110","11706",8,0,2,"02",32189
"0038111","11502",21,0,2,"04",31435
"0038112","11706",21,0,5,"02",48140
"0038113","11613",19,0,2,"02",53939
"0038114","11705",25,0,3,"02",41760
"0038115","11601",28,0,1,"05",18913
"0038116","11607",29,0,3,"03",24766
"0038117","11614",15,0,2,"02",117739
"0038118","11613",24,0,3,"01",15137
"0038119","11608",26,0,2,"02",121799
"0038120","11502",31,0,7,"07",52200
"0038121","11705",8,0,2,"02",89900
"0038122","11501",5,0,4,"02",54287
"0038123","11609",14,0,1,"09",3769
"0038124","11612",13,0,1,"02",21929
"0038125","11605",26,0,1,"02",81200
"0038126","11503",13,0,6,"02",80446
"0038127","11601",16,0,4,"02",284200
"0038128","11608",22,0,1,"02",95700
"0038129","11608",19,0,1,"06",84842
"0038130","11602",90,0,2,"05",172260
"0038131","11706",9,0,2,"02",31899
"0038132","11504",9,0,1,"08",30594
"0038133","11706",10,0,4,"02",116678
"0038134","11706",16,0,2,"02",50460
"0038135","11504",21,0,2,"02",84796
"0038136","11704",30,0,2,"08",23664
"0038137","11502",23,0,2,"02",25810
"0038138","11701",21,0,2,"05",40600
"0038139","11501",13,0,1,"09",21982
"0038140","11615",15,0,2,"02",59681
"0038141","11608",12,0,2,"02",52664
"0038142","11601",27,0,4,"02",78300
"0038143","11611",19,0,1,"01",19952
"0038144","11611",12,0,2,"01",37700
"0038145","11704",8,0,2,"02",103327
"0038146","11614",4,0,4,"02",58927
"0038147","11501",28,0,1,"07",38280
"0038148","11609",22,0,4,"02",109637
"0038149","11605",0,1,1,"  ",0
"0038150","11607",10,0,1,"02",62639
"0038151","11802",12,0,4,"02",127947
"0038152","11505",16,0,1,"01",17127
"0038153","11801",12,0,1,"02",26100
"0038154","11602",15,0,3,"02",75168
"0038155","11608",12,0,3,"02",371200
"0038156","11705",5,0,1,"02",17110
"0038157","11615",17,0,4,"02",118899
"0038158","11505",13,0,2,"02",256417
"0038159","11607",31,0,2,"02",120407
"0038160","11705",0,1,1,"  ",0
"0038161","11502",15,0,4,"02",180960
"0038162","11616",26,0,2,"02",168200
"0038163","11606",18,0,1,"02",47560
"0038164","11501",21,0,2,"02",74820
"0038165","11503",22,0,1,"02",57999
"0038166","11705",14,0,5,"02",135928
"0038167","11507",14,0,2,"02",35380
"0038168","11501",16,0,1,"08",0
"0038169","11503",25,0,2,"02",34104
"0038170","11612",24,0,5,"02",102196
"0038171","11602",24,0,1,"07",0
"0038172","11612",16,0,2,"02",122971
"0038173","11502",17,0,2,"02",85260
"0038174","11613",19,0,2,"06",43906
"0038175","11702",32,0,4,"02",96744
"0038176","11802",16,0,1,"06",1160
"0038177","11505",5,0,2,"02",42224
"0038178","11507",9,0,4,"02",122959
"0038179","11505",26,0,2,"02",31783
"0038180","11604",36,0,1,"06",37700
"0038181","11610",50,0,2,"05",39266
"0038182","11706",17,0,4,"02",45240
"0038183","11705",13,0,4,"02",57767
"0038184","11611",15,0,2,"02",26865
"0038185","11706",14,0,2,"02",49880
"0038186","11506",31,0,5,"02",34336
"0038187","11601",21,0,2,"01",53939
"0038188","11502",12,0,1,"07",22736
"0038189","11603",46,0,2,"08",29869
"0038190","11703",51,0,3,"02",46748
"0038191","11503",27,0,3,"06",19140
"0038192","11703",18,0,3,"02",94830
"0038193","11702",15,0,2,"08",5823
"0038194","11704",29,0,2,"08",39150
"0038195","11612",15,0,2,"06",15659
"0038196","11706",27,0,1,"02",28071
"0038197","11605",14,0,1,"07",9976
"0038198","11614",21,0,5,"02",68498
"0038199","11613",12,0,1,"01",18096
"0038200","11507",3,0,2,"02",60899
"0038201","11613",12,0,1,"02",57129
"0038202","11607",27,0,4,"02",165300
"0038203","11706",26,0,4,"02",7249
"0038204","11802",21,0,1,"06",20532
"0038205","11505",5,0,5,"02",106429
"0038206","11706",15,0,3,"02",101616
"0038207","11705",5,0,1,"02",34800
"0038208","11614",14,0,2,"01",28999
"0038209","11606",30,0,5,"02",132820
"0038210","11615",14,0,1,"07",17516
"0038211","11502",24,0,3,"02",86536
"0038212","11501",12,0,5,"02",5962
"0038213","11612",20,0,4,"06",49010
"0038214","11609",23,0,3,"02",41354
"0038215","11704",14,0,2,"02",32421
"0038216","11501",8,0,2,"02",47038
"0038217","11704",10,0,4,"02",65191
"0038218","11612",0,1,1,"  ",0
"0038219","11603",19,0,1,"09",31899
"0038220","11605",25,0,9,"02",7539
"0038221","11608",17,0,1,"02",0
"0038222","11609",14,0,3,"02",52200
"0038223","11503",0,1,1,"  ",0
"0038224","11610",14,0,5,"03",94540
"0038225","11802",21,0,2,"02",21518
"0038226","11603",15,0,1,"06",23826
"0038227","11507",13,0,1,"02",12180
"0038228","11702",11,0,2,"02",26853
"0038229","11802",22,0,2,"02",38454
"0038230","11505",16,0,5,"02",52200
"0038231","11602",7,0,2,"08",7539
"0038232","11701",25,0,4,"02",64959
"0038233","11506",46,0,2,"07",63799
"0038234","11606",13,0,4,"06",24592
"0038235","11802",45,0,5,"02",48662
"0038236","11610",13,0,2,"02",161240
"0038237","11702",14,0,2,"03",158342
"0038238","11613",22,0,2,"02",292900
"0038239","11612",25,0,3,"05",35960
"0038240","11601",25,0,1,"07",5510
"0038241","11609",14,0,2,"02",64379
"0038242","11503",13,0,1,"09",33060
"0038243","11507",27,0,2,"02",25056
"0038244","11601",0,1,1,"  ",0
"0038245","11616",25,0,2,"02",93148
"0038246","11504",12,0,4,"02",25230
"0038247","11606",21,0,2,"07",5104
"0038248","11602",15,0,4,"06",2900
"0038249","11613",22,0,3,"02",41180
"0038250","11603",24,0,1,"07",59159
"0038251","11801",24,0,2,"02",36192
"0038252","11503",12,0,2,"02",147900
"0038253","11602",27,0,2,"08",87000
"0038254","11504",0,1,1,"  ",0
"0038255","11706",15,0,4,"02",59159
"0038256","11702",13,0,2,"01",31261
"0038257","11701",19,0,1,"02",0
"0038258","11611",13,0,1,"02",25056
"0038259","11501",26,0,2,"02",49300
"0038260","11605",16,0,3,"02",103843
"0038261","11614",41,0,4,"03",43500
"0038262","11610",24,0,2,"09",59739
"0038263","11615",13,0,4,"02",118783
"0038264","11801",25,0,4,"02",63799
"0038265","11601",32,0,2,"02",115419
"0038266","11616",26,0,1,"02",17400
"0038267","11704",26,0,4,"02",65656
"0038268","11801",9,0,3,"02",135865
"0038269","11615",13,0,2,"02",30983
"0038270","11606",20,0,3,"05",3305
"0038271","11501",23,0,1,"02",17400
"0038272","11613",0,1,1,"  ",0
"0038273","11801",13,0,2,"02",155730
"0038274","11607",16,0,3,"02",62871
"0038275","11505",21,0,3,"01",38396
"0038276","11502",0,1,1,"  ",0
"0038277","11802",15,0,2,"02",60899
"0038278","11605",16,0,4,"02",47496
"0038279","11501",34,0,2,"02",17400
"0038280","11505",15,0,1,"07",23432
"0038281","11601",23,0,2,"09",24418
"0038282","11606",50,0,2,"02",54403
"0038283","11612",15,0,6,"02",87348
"0038284","11614",22,0,3,"02",53939
"0038285","11601",13,0,1,"02",115999
"0038286","11610",20,0,1,"02",10208
"0038287","11608",14,0,1,"02",115999
"0038288","11702",12,0,1,"02",41760
"0038289","11605",9,0,4,"02",66241
"0038290","11504",15,0,3,"02",39329
"0038291","11502",15,0,1,"02",5684
"0038292","11507",12,0,3,"02",40948
"0038293","11706",38,0,6,"02",78880
"0038294","11610",13,0,2,"02",15369
"0038295","11608",18,0,1,"03",9280
"0038296","11611",14,0,4,"02",70006
"0038297","11605",25,0,1,"03",75400
"0038298","11604",43,0,1,"09",19720
"0038299","11614",3,0,3,"05",19952
"0038300","11606",14,0,2,"02",196852
"0038301","11605",23,0,2,"02",77720
"0038302","11504",25,0,2,"02",60899
"0038303","11705",17,0,1,"06",16901
"0038304","11506",18,0,1,"05",39556
"0038305","11701",14,0,2,"02",87638
"0038306","11701",29,0,4,"02",86710
"0038307","11801",28,0,3,"02",19836
"0038308","11607",28,0,4,"02",33930
"0038309","11601",23,0,2,"02",69716
"0038310","11611",35,0,2,"07",24940
"0038311","11702",25,0,6,"02",124003
"0038312","11706",14,0,3,"02",29817
"0038313","11601",24,0,3,"02",264480
"0038314","11704",17,0,5,"02",65540
"0038315","11612",78,0,3,"05",22852
"0038316","11802",26,0,2,"02",65249
"0038317","11608",3,0,2,"02",96396
"0038318","11802",24,0,2,"02",61827
"0038319","11604",13,0,2,"07",56143
"0038320","11702",9,0,2,"02",52200
"0038321","11706",13,0,1,"02",57999
"0038322","11609",14,0,2,"02",161820
"0038323","11706",14,0,2,"02",34046
"0038324","11704",15,0,3,"02",142680
"0038325","11616",17,0,2,"02",49996
"0038326","11609",17,0,4,"02",81200
"0038327","11506",15,0,3,"05",52142
"0038328","11616",35,0,3,"07",44080
"0038329","11704",9,0,3,"03",15079
"0038330","11505",5,0,3,"02",66746
"0038331","11614",13,0,4,"01",54868
"0038332","11501",38,0,4,"02",48720
"0038333","11615",15,0,2,"02",59739
"0038334","11704",17,0,2,"02",30739
"0038335","11612",10,0,1,"02",1160
"0038336","11705",16,0,3,"02",40484
"0038337","11611",12,0,3,"02",119479
"0038338","11704",10,0,5,"02",163386
"0038339","11505",4,0,3,"02",46690
"0038340","11608",12,0,2,"02",121799
"0038341","11603",24,0,2,"07",104400
"0038342","11501",23,0,1,"08",89900
"0038343","11703",51,0,3,"06",28999
"0038344","11502",17,0,5,"02",46707
"0038345","11504",16,0,2,"02",32305
"0038346","11609",13,0,3,"02",156600
"0038347","11703",22,0,2,"01",60899
"0038348","11704",14,0,2,"02",35148
"0038349","11602",12,0,2,"08",45240
"0038350","11703",16,0,1,"04",6669
"0038351","11505",4,0,2,"06",42978
"0038352","11608",14,0,3,"08",63799
"0038353","11703",29,0,3,"06",54287
"0038354","11505",6,0,4,"02",60667
"0038355","11605",24,0,2,"02",96686
"0038356","11502",13,0,2,"02",91640
"0038357","11706",15,0,2,"02",32600
"0038358","11605",27,0,1,"07",10440
"0038359","11610",24,0,2,"09",30391
"0038360","11702",25,0,1,"09",30159
"0038361","11615",14,0,2,"02",73776
"0038362","11706",24,0,3,"02",30391
"0038363","11605",29,0,1,"09",19488
"0038364","11606",12,0,2,"02",38570
"0038365","11703",16,0,2,"02",60899
"0038366","11507",3,0,1,"02",41789
"0038367","11706",29,0,7,"02",34800
"0038368","11705",15,0,2,"02",69600
"0038369","11612",15,0,3,"02",38198
"0038370","11702",11,0,3,"02",95526
"0038371","11608",0,1,1,"  ",0
"0038372","11607",15,0,2,"02",5336
"0038373","11604",23,0,4,"02",191400
"0038374","11611",20,0,3,"02",59159
"0038375","11605",25,0,1,"04",60899
"0038376","11702",24,0,5,"02",65133
"0038377","11502",11,0,4,"02",23200
"0038378","11614",24,0,2,"03",72964
"0038379","11605",37,0,1,"06",20416
"0038380","11507",15,0,3,"01",51156
"0038381","11604",22,0,3,"02",267148
"0038382","11609",32,0,4,"02",179800
"0038383","11605",13,0,2,"03",22620
"0038384","11610",29,0,2,"02",53359
"0038385","11505",4,0,1,"02",0
"0038386","11606",21,0,4,"02",76560
"0038387","11611",34,0,4,"02",50460
"0038388","11802",18,0,4,"02",92800
"0038389","11607",14,0,2,"02",87000
"0038390","11612",27,0,2,"03",309720
"0038391","11616",28,0,4,"02",302180
"0038392","11611",30,0,6,"02",22765
"0038393","11701",23,0,5,"02",81200
"0038394","11601",14,0,2,"02",368880
"0038395","11605",27,0,2,"03",73080
"0038396","11608",10,0,4,"02",342896
"0038397","11701",13,0,3,"02",34887
"0038398","11615",28,0,7,"02",45240
"0038399","11608",34,0,2,"09",92800
"0038400","11703",19,0,2,"06",17110
"0038401","11602",14,0,3,"02",208800
"0038402","11609",23,0,4,"02",153700
"0038403","11505",5,0,2,"02",0
"0038404","11601",12,0,2,"02",65481
"0038405","11802",26,0,4,"02",9164
"0038406","11614",3,0,2,"01",26563
"0038407","11706",15,0,2,"02",255199
"0038408","11701",22,0,2,"07",2320
"0038409","11611",8,0,1,"02",4292
"0038410","11505",6,0,1,"02",17400
"0038411","11503",0,1,1,"  ",0
"0038412","11503",20,0,1,"05",5800
"0038413","11613",62,0,4,"07",16239
"0038414","11801",13,0,3,"02",64611
"0038415","11502",15,0,2,"02",162980
"0038416","11702",12,0,3,"02",114990
"0038417","11705",17,0,4,"02",161646
"0038418","11505",8,0,1,"05",32189
"0038419","11705",14,0,2,"02",67454
"0038420","11703",15,0,1,"02",17400
"0038421","11506",20,0,2,"02",3074
"0038422","11504",17,0,5,"02",31841
"0038423","11611",11,0,4,"02",66700
"0038424","11503",20,0,2,"02",29927
"0038425","11705",17,0,2,"02",18038
"0038426","11613",27,0,3,"02",44660
"0038427","11702",13,0,3,"01",15659
"0038428","11613",0,1,1,"  ",0
"0038429","11702",17,0,2,"09",42340
