SERIALNO,AGE,WRKLYR,INCTOT
0051928,63,1,57999
0051928,64,1,20300
0051929,31,1,19198
0051929,33,1,25462
0051929,6,0,NA
0051929,2,0,NA
0051929,5,0,NA
0051930,51,2,0
0051930,58,2,115
0051930,13,0,NA
0051931,77,0,NA
0051931,69,2,4059
0051932,45,1,87000
0051932,36,2,0
0051932,9,0,NA
0051932,3,0,NA
0051933,40,1,40600
0051933,46,1,72500
0051933,8,0,NA
0051934,64,2,0
0051934,65,2,9106
0051935,74,2,4176
0051935,77,2,27259
0051936,49,1,23200
0051936,27,1,14499
0051936,20,2,17400
0051936,18,2,5800
0051937,42,1,20300
0051937,41,1,22040
0051937,18,1,2320
0051937,11,0,NA
0051938,44,1,17400
0051938,46,1,18560
0051938,15,0,NA
0051938,13,0,NA
0051939,65,1,31145
0051939,61,1,12760
0051940,45,1,27086
0051940,50,1,66700
0051940,15,0,NA
0051940,13,0,NA
0051941,38,1,20300
0051942,26,1,21471
0051942,8,0,NA
0051942,4,0,NA
0051942,26,1,21692
0051943,61,1,8236
0051944,29,1,32247
0051944,6,0,NA
0051944,29,1,44080
0051945,63,1,45240
0051945,59,1,43500
0051946,21,1,13919
0051946,25,1,20300
0051946,21,1,17690
0051947,38,1,30739
0051947,44,2,0
0051947,13,0,NA
0051948,47,1,47560
0051948,12,0,NA
0051949,59,2,23907
0051949,55,1,10718
0051950,60,1,19604
0051950,56,1,16704
0051950,32,1,24476
0051951,94,0,NA
0051952,70,1,8700
0051952,68,2,35496
0051953,59,1,37700
0051954,53,1,29579
0051954,20,1,2610
0051954,16,2,0
0051955,30,1,69136
0051956,90,0,NA
0051957,55,1,37700
0051958,66,2,45124
0051958,66,1,31841
0051958,40,2,10440
0051958,16,2,0
0051959,65,2,6264
0051960,75,2,140360
0051960,83,2,18850
0051961,94,0,NA
0051962,42,1,23200
0051963,38,2,46
0051963,40,1,60899
0051963,10,0,NA
0051963,9,0,NA
0051963,6,0,NA
0051963,5,0,NA
0051964,48,0,NA
0051964,27,0,NA
0051964,26,0,NA
0051964,22,0,NA
0051965,31,2,35960
0051965,32,1,27839
0051965,4,0,NA
0051966,39,1,98600
0051966,38,1,248239
0051967,51,0,NA
0051968,57,2,26100
0051969,46,2,0
0051969,52,1,34800
0051969,16,2,0
0051970,66,1,2029
0051971,27,1,14963
0051972,72,2,17400
0051972,72,2,6669
0051973,55,0,NA
0051973,47,0,NA
0051974,69,2,161240
0051975,77,2,11136
0051976,58,1,63509
0051976,63,1,33640
0051977,69,2,41818
0051978,60,2,31319
0051978,62,2,53533
0051979,35,1,25520
0051979,27,2,0
0051979,4,0,NA
0051979,1,0,NA
0051980,66,1,32526
0051981,51,1,26100
0051981,37,1,13339
0051981,1,0,NA
0051982,53,1,21286
0051983,34,1,14847
0051983,10,0,NA
0051983,9,0,NA
0051983,31,1,7829
0051984,26,1,27839
0051984,26,1,46458
0051985,52,2,0
0051985,22,2,0
0051985,47,2,0
0051986,40,1,40600
0051986,40,1,34800
0051986,11,0,NA
0051986,9,0,NA
0051987,52,1,69600
0051987,54,1,46411
0051987,29,1,27839
0051987,27,1,5800
0051988,74,1,263320
0051989,79,0,NA
0051990,46,1,13919
0051990,44,0,NA
0051990,17,0,NA
0051990,11,0,NA
0051991,35,1,13919
0051991,31,1,17400
0051992,54,1,40600
0051993,50,1,19140
0051994,72,1,19824
0051995,86,2,8352
0051995,26,2,0
0051996,73,2,10904
0051997,65,1,23838
0051997,60,1,8003
0051997,35,1,20474
0051998,24,2,6959
0051998,30,2,0
0051998,6,0,NA
0051998,4,0,NA
0051998,2,0,NA
0051999,45,1,43500
0052000,75,2,18270
0052001,78,2,7307
0052001,73,2,39034
0052001,40,2,0
0052001,8,0,NA
0052001,6,0,NA
0052001,39,1,6959
0052002,42,1,34800
0052003,82,2,13339
0052003,81,2,11600
0052004,30,2,19546
0052004,29,0,NA
0052005,33,2,1855
0052005,32,2,0
0052005,11,0,NA
0052006,78,2,51040
0052006,52,2,0
0052006,49,1,43500
0052007,42,1,21576
0052007,29,1,14557
0052007,28,1,23229
0052007,25,1,17458
0052008,52,1,87000
0052008,48,2,0
0052008,14,0,NA
0052008,13,0,NA
0052009,74,2,46806
0052010,57,1,46481
0052011,58,1,14499
0052011,59,1,17400
0052011,23,1,14499
0052012,66,2,44254
0052012,29,1,1739
0052013,59,1,145000
0052013,62,1,34800
0052014,50,2,57
0052014,58,1,46434
0052014,17,2,754
0052014,14,0,NA
0052015,45,2,0
0052015,45,1,126439
0052015,21,1,5800
0052015,15,0,NA
0052015,13,0,NA
0052016,53,1,24940
0052017,90,0,NA
0052018,21,1,15079
0052018,23,1,5278
0052018,22,1,7829
0052018,19,1,9280
0052018,23,2,3479
0052019,55,1,23200
0052020,30,1,12760
0052020,29,1,37700
0052020,5,0,NA
0052020,2,0,NA
0052021,38,1,34800
0052021,20,0,NA
0052021,18,0,NA
0052021,12,0,NA
0052021,19,0,NA
0052021,58,0,NA
0052022,57,2,0
0052022,58,2,132240
0052023,36,1,22040
0052023,24,1,26100
0052023,11,0,NA
0052023,4,0,NA
0052023,2,0,NA
0052024,34,1,37700
0052024,36,2,22040
0052025,45,1,23200
0052025,15,0,NA
0052026,58,1,28999
0052027,48,1,147900
0052027,49,2,0
0052027,15,0,NA
0052027,13,0,NA
0052027,11,0,NA
0052028,38,1,87580
0052028,37,1,75400
0052028,1,0,NA
0052028,9,0,NA
0052029,35,1,8177
0052029,34,0,NA
0052029,14,0,NA
0052029,11,0,NA
0052029,9,0,NA
0052030,33,1,15114
0052031,47,1,32537
0052032,82,2,142216
0052032,51,2,20880
0052033,65,2,7191
0052034,57,1,96280
0052034,55,1,132820
0052034,16,2,0
0052034,73,2,4988
0052035,46,1,46400
0052035,47,2,1739
0052035,14,0,NA
0052035,12,0,NA
0052036,37,1,40600
0052036,42,2,0
0052036,14,0,NA
0052036,12,0,NA
0052036,9,0,NA
0052036,7,0,NA
0052036,5,0,NA
0052036,4,0,NA
0052036,1,0,NA
0052037,36,1,33640
0052037,35,1,40890
0052038,90,0,NA
0052039,68,2,6959
0052039,67,1,129223
0052040,82,2,24186
0052041,64,1,42920
0052041,62,1,23200
0052041,24,1,11252
0052042,51,1,274050
0052042,50,2,0
0052043,59,1,36656
0052043,23,1,4814
0052044,75,2,4350
0052044,73,2,3537
0052044,42,2,0
0052045,63,1,48308
0052045,62,1,36592
0052046,40,1,46400
0052046,8,0,NA
0052047,24,1,15079
0052047,26,1,18560
0052047,23,2,812
0052048,52,2,76560
0052048,52,1,115999
0052049,68,2,149988
0052049,68,1,17400
0052050,29,1,17400
0052050,29,1,36540
0052050,10,0,NA
0052050,10,0,NA
0052050,6,0,NA
0052050,29,0,NA
0052051,45,1,28999
0052051,46,1,63799
0052051,17,1,231
0052052,80,2,17922
0052052,85,0,NA
0052053,48,1,31319
0052053,49,1,17400
0052054,61,1,22620
0052055,59,2,8874
0052056,27,1,35960
0052057,65,1,9860
0052058,26,2,2900
0052058,7,0,NA
0052058,28,1,9744
0052059,68,2,88276
0052059,63,2,0
0052060,43,1,87696
0052060,44,1,4872
0052060,16,2,0
0052061,81,0,NA
0052061,65,0,NA
0052062,56,1,18560
0052062,57,1,11136
0052062,34,1,5800
0052062,22,2,1450
0052062,9,0,NA
0052063,87,2,93902
0052064,53,1,58927
0052064,63,2,35032
0052065,58,1,24824
0052066,76,1,19894
0052066,73,2,5452
0052067,94,2,1971
0052068,48,1,127599
0052068,46,1,52200
0052068,9,0,NA
0052069,53,2,5278
0052070,49,2,0
0052070,40,1,55679
0052070,12,0,NA
0052071,54,1,75400
0052071,38,1,8700
0052072,43,1,13223
0052072,26,1,13223
0052072,16,2,0
0052072,1,0,NA
0052072,26,2,4001
0052072,47,2,0
0052073,57,1,79460
0052073,46,2,0
0052073,6,0,NA
0052074,21,1,19720
0052075,59,1,104400
0052075,57,2,4059
0052075,28,1,23200
0052076,61,1,130615
0052076,62,1,14499
0052077,28,1,34800
0052077,28,1,10440
0052078,31,0,NA
0052079,40,1,37120
0052079,23,2,3479
0052079,18,1,463
0052079,41,1,6959
0052080,29,1,35380
0052080,29,1,20880
0052080,2,0,NA
0052080,0,0,NA
0052081,69,2,1102
0052082,66,2,1566
0052082,70,2,10150
0052083,41,1,9280
0052083,40,1,35380
0052083,15,0,NA
0052083,15,0,NA
0052084,54,1,72500
0052084,55,1,65540
0052084,16,2,1450
0052085,67,2,25351
0052086,39,1,46400
0052086,46,2,74008
0052087,46,1,81200
0052087,38,1,52200
0052087,14,0,NA
0052087,11,0,NA
0052088,52,1,79460
0052088,47,1,49300
0052089,43,1,52200
0052090,29,1,128179
0052090,28,1,42920
0052091,61,1,27839
0052091,60,2,0
0052092,47,1,27491
0052092,53,1,52200
0052092,16,2,46
0052092,14,0,NA
0052093,49,1,8700
0052093,51,1,69600
0052093,16,2,0
0052094,57,1,34800
0052094,58,1,52200
0052095,67,2,29811
0052095,57,1,11600
0052096,61,0,NA
0052096,62,0,NA
0052096,24,1,22272
0052097,65,2,7133
0052097,31,2,5452
0052097,37,2,6032
0052097,27,2,0
0052097,23,1,6264
0052098,66,1,33060
0052098,64,1,30739
0052099,77,2,23548
0052099,78,2,27219
0052099,21,1,6959
0052100,75,2,17632
0052101,69,2,9686
0052102,58,2,1739
0052102,58,2,1102
0052102,85,2,15949
0052103,75,2,3827
0052103,73,2,3827
0052104,36,1,1044
0052104,36,1,81780
0052104,6,0,NA
0052104,18,2,0
0052105,51,1,60899
0052105,51,1,25520
0052105,24,0,NA
0052106,86,2,8874
0052107,53,1,87696
0052107,50,1,10382
0052107,22,1,12180
0052107,20,1,1739
0052108,61,1,50587
0052109,65,2,6785
0052109,64,1,24360
0052110,55,2,5278
0052110,25,2,8990
0052110,0,0,NA
0052110,21,1,5394
0052111,63,1,59739
0052111,68,2,985
0052112,26,1,63811
0052113,88,2,137576
0052114,53,1,45240
0052115,75,0,NA
0052116,78,2,15799
0052116,78,0,NA
0052117,50,1,34800
0052118,57,1,81200
0052119,62,1,71340
0052119,33,1,46980
0052120,39,1,31899
0052120,38,1,26100
0052120,14,0,NA
0052121,63,2,5046
0052122,36,1,14557
0052122,17,2,406
0052122,5,0,NA
0052122,29,1,24012
0052123,72,1,176900
0052123,69,2,5800
0052124,63,2,27839
0052125,43,1,43500
0052125,38,1,9860
0052125,10,0,NA
0052125,8,0,NA
0052126,45,1,35960
0052126,40,2,0
0052126,22,1,7539
0052126,21,1,10440
0052126,19,1,5568
0052126,18,2,0
0052127,35,1,201260
0052128,48,1,24128
0052129,52,1,16239
0052129,25,2,0
0052129,55,2,0
0052130,66,2,5916
0052130,68,2,31319
0052130,38,0,NA
0052130,19,0,NA
0052130,4,0,NA
0052130,1,0,NA
0052130,35,0,NA
0052131,67,2,6484
0052132,57,1,31899
0052133,45,1,67952
0052133,19,1,5220
0052133,18,2,0
0052134,26,1,21866
0052134,25,1,18328
0052135,53,2,0
0052135,47,1,26100
0052135,14,0,NA
0052135,14,0,NA
0052136,58,1,60899
0052136,62,2,0
0052137,49,1,8700
0052137,53,1,270860
0052137,16,2,0
0052138,94,0,NA
0052139,34,1,33060
0052139,3,0,NA
0052139,26,1,8468
0052140,69,2,16239
0052141,38,1,1450
0052141,10,0,NA
0052141,7,0,NA
0052141,37,1,754
0052142,70,1,8700
0052142,71,1,46400
0052143,83,2,29753
0052143,94,2,30101
0052144,48,1,37700
0052145,66,2,17168
0052146,25,0,NA
0052147,53,1,20010
0052147,19,2,869
0052148,27,1,4988
0052148,43,0,NA
0052149,82,2,32595
0052150,28,1,22272
0052150,9,0,NA
0052150,27,1,21460
0052151,81,2,7481
0052152,58,1,66700
0052152,63,1,6206
0052153,69,2,6669
0052154,35,1,20300
0052154,33,1,28999
0052154,1,0,NA
0052155,34,1,8700
0052155,23,2,0
0052155,5,0,NA
0052155,4,0,NA
0052155,3,0,NA
0052155,0,0,NA
0052156,53,1,16820
0052156,53,1,24302
0052156,27,1,20300
0052156,25,2,0
0052156,15,0,NA
0052157,37,2,23321
0052157,7,0,NA
0052158,36,1,14905
0052158,37,1,67860
0052158,4,0,NA
0052159,33,1,28999
0052159,38,1,11310
0052160,68,1,30971
0052160,14,0,NA
0052161,55,1,17400
0052162,55,1,9454
0052162,55,1,37120
0052163,32,1,27839
0052163,36,1,4640
0052163,6,0,NA
0052163,0,0,NA
0052163,39,2,0
0052164,64,2,0
0052164,68,2,42746
0052165,33,2,0
0052165,10,0,NA
0052165,8,0,NA
0052165,3,0,NA
0052166,57,2,95004
0052167,61,1,60435
0052167,60,2,3479
0052168,57,1,34800
0052168,54,1,37700
0052168,28,1,40600
0052168,3,0,NA
0052168,28,1,12180
0052169,63,2,15311
0052169,69,2,20010
0052170,61,2,5800
0052170,65,1,34800
0052171,50,1,17980
0052171,36,2,0
0052171,15,0,NA
0052171,13,0,NA
0052171,11,0,NA
0052171,8,0,NA
0052171,3,0,NA
0052172,54,0,NA
0052172,60,0,NA
0052173,35,1,55099
0052173,32,1,92800
0052173,0,0,NA
0052174,55,1,20300
0052174,31,1,11310
0052174,60,2,0
0052174,32,1,22040
0052175,52,1,14499
0052176,45,1,88183
0052176,42,2,0
0052176,5,0,NA
0052176,16,2,0
0052177,37,1,20010
0052177,37,1,69600
0052177,0,0,NA
0052177,68,0,NA
0052178,76,1,22359
0052179,72,2,16704
0052179,73,2,9744
0052180,35,1,46168
0052180,39,1,46400
0052180,9,0,NA
0052180,7,0,NA
0052181,72,1,34568
0052182,41,1,57999
0052182,43,1,57999
0052182,11,0,NA
0052182,8,0,NA
0052183,51,1,46400
0052183,18,2,4988
0052184,52,1,33640
0052184,52,1,55099
0052185,42,1,62871
0052185,39,1,49300
0052185,5,0,NA
0052185,4,0,NA
0052186,71,2,8119
0052186,66,2,0
0052187,27,1,52200
0052187,30,1,34800
0052188,48,1,110199
0052188,46,1,2610
0052188,23,1,15079
0052188,21,1,6959
0052188,19,1,2378
0052188,14,0,NA
0052188,13,0,NA
0052189,50,1,52200
0052189,55,1,23200
0052189,33,1,23200
0052189,3,0,NA
0052189,50,2,0
0052190,68,2,5858
0052190,67,2,4930
0052191,71,2,26163
0052192,44,1,53359
0052192,42,1,16239
0052192,20,2,0
0052192,71,2,12760
0052193,46,1,272310
0052194,66,2,18850
0052194,66,2,19952
0052195,43,1,52200
0052195,40,1,28999
0052196,52,1,31899
0052196,57,2,3885
0052196,27,0,NA
0052196,25,0,NA
0052196,0,0,NA
0052196,81,0,NA
0052196,27,0,NA
0052197,69,2,6959
0052198,79,2,7655
0052199,68,1,61479
0052199,64,1,11948
0052200,31,1,49300
0052200,34,1,31899
0052200,33,1,2900
0052200,30,1,46400
0052200,29,1,31899
0052201,46,1,62059
0052201,45,2,0
0052201,9,0,NA
0052202,57,1,115999
0052202,51,1,57999
0052202,21,1,5800
0052203,74,2,12180
0052204,59,1,84100
0052205,30,2,4141
0052205,34,1,38314
0052205,0,0,NA
0052206,65,0,NA
0052207,28,2,580
0052207,34,1,17400
0052207,8,0,NA
0052207,5,0,NA
0052207,0,0,NA
0052208,57,2,0
0052208,59,2,0
0052209,47,0,NA
0052210,81,2,23896
0052211,61,1,43500
0052211,52,2,0
0052212,78,2,18850
0052212,73,2,1681
0052213,94,0,NA
0052214,28,1,17400
0052214,27,1,31899
0052214,27,1,14499
0052215,39,1,12760
0052215,54,2,13919
0052215,17,2,0
0052216,54,2,7945
0052216,16,2,0
0052217,27,1,28999
0052217,25,0,NA
0052218,77,2,9338
0052219,37,1,49880
0052219,41,1,33060
0052220,27,1,88160
0052221,50,1,39324
0052221,56,1,68324
0052221,22,1,1450
0052221,16,2,0
0052222,46,1,33640
0052222,38,1,26679
0052222,13,0,NA
0052222,10,0,NA
0052223,67,2,9280
0052224,71,1,6351
0052224,72,2,7249
0052224,16,2,0
0052224,22,0,NA
0052224,21,0,NA
0052224,20,0,NA
0052225,29,1,34800
0052225,29,1,26100
0052226,79,0,NA
0052227,77,2,119711
0052227,74,2,42166
0052228,62,1,42340
0052228,31,1,5800
0052229,61,2,98600
0052229,15,0,NA
0052229,15,0,NA
0052230,31,1,18560
0052230,35,1,44080
0052230,13,0,NA
0052230,9,0,NA
0052231,75,2,31319
0052231,87,2,20300
0052232,67,2,31145
0052233,31,1,34800
0052233,29,1,19720
0052234,29,1,30159
0052235,30,1,20996
0052235,1,0,NA
0052236,79,2,1044
0052237,59,2,49300
0052237,59,1,40600
0052238,30,1,11020
0052238,29,1,6959
0052239,70,1,23374
0052240,25,1,23200
0052241,30,1,21750
0052241,33,1,21750
0052241,0,0,NA
0052242,69,0,NA
0052243,81,2,17226
0052244,69,2,49300
0052244,71,0,NA
0052245,45,0,NA
0052245,25,0,NA
0052246,38,1,6959
0052246,39,1,57999
0052246,7,0,NA
0052247,25,2,0
0052247,33,1,81200
0052247,1,0,NA
0052248,36,1,42340
0052248,35,0,NA
0052248,16,0,NA
0052248,8,0,NA
0052248,5,0,NA
0052248,2,0,NA
0052249,80,2,5568
0052249,77,2,1218
0052249,63,2,1044
0052250,49,2,92
0052250,45,1,64588
0052250,27,1,11600
0052250,22,1,5858
0052250,19,2,2
0052250,1,0,NA
0052251,39,1,115999
0052251,39,2,0
0052251,11,0,NA
0052251,9,0,NA
0052252,30,1,24389
0052252,37,1,43500
0052252,2,0,NA
0052253,79,2,11948
0052253,79,2,5626
0052254,73,1,16878
0052254,41,1,13223
0052254,40,1,10904
0052255,85,0,NA
0052255,86,2,7539
0052255,54,1,28303
0052256,64,2,41064
0052256,66,2,16588
0052257,60,1,46400
0052257,53,1,8700
0052257,23,0,NA
0052257,23,0,NA
0052258,88,2,7655
0052259,66,1,75806
0052259,29,1,8119
0052260,21,1,12760
0052260,20,1,5568
0052261,41,1,31319
0052262,58,2,0
0052262,53,1,75400
0052263,71,1,9744
0052263,37,1,23200
0052263,15,0,NA
0052263,13,0,NA
0052263,12,0,NA
0052264,45,1,66700
0052264,45,1,78880
0052264,13,0,NA
0052265,28,2,4292
0052265,27,1,11600
0052265,29,1,17400
0052266,27,1,52200
0052266,27,1,26100
0052266,0,0,NA
0052267,57,1,26216
0052267,64,2,8352
0052268,36,1,50460
0052268,37,1,18560
0052269,46,1,40600
0052269,21,1,696
0052269,19,1,2900
0052270,52,1,47560
0052270,50,1,46400
0052270,19,1,1044
0052271,40,1,2204
0052271,41,1,20880
0052271,2,0,NA
0052272,36,1,52200
0052272,36,1,81200
0052273,50,2,1855
0052274,90,2,70412
0052274,87,2,4524
0052275,34,1,49300
0052275,30,2,0
0052276,38,2,2610
0052276,41,2,33060
0052276,14,0,NA
0052276,13,0,NA
0052277,51,1,11774
0052277,50,2,3479
0052277,15,0,NA
0052278,50,1,17400
0052278,11,0,NA
0052279,75,2,142680
0052280,30,1,24360
0052280,24,2,0
0052281,72,1,34800
0052281,66,2,4176
0052282,43,1,32770
0052282,43,1,11600
0052282,12,0,NA
0052282,11,0,NA
0052282,9,0,NA
0052283,26,1,31899
0052283,9,0,NA
0052283,7,0,NA
0052283,6,0,NA
0052283,25,2,0
0052284,47,1,67860
0052285,55,1,53359
0052285,56,1,43500
0052286,52,1,46400
0052286,48,1,69600
0052286,12,0,NA
0052287,64,1,15079
0052287,62,0,NA
0052288,63,1,44022
0052288,54,1,9860
0052288,36,1,26100
0052289,56,0,NA
0052289,52,0,NA
0052290,42,1,9860
0052290,44,1,39440
0052290,18,1,1971
0052290,16,2,0
0052290,14,0,NA
0052290,12,0,NA
0052291,30,1,35960
0052291,30,1,24360
0052291,1,0,NA
0052292,59,1,69600
0052292,53,2,0
0052292,15,0,NA
0052292,9,0,NA
0052293,72,2,11890
0052294,29,1,24650
0052294,28,1,40600
0052294,0,0,NA
0052295,23,1,8700
0052295,34,1,26100
0052296,81,2,147320
0052296,76,2,11600
0052297,35,0,NA
0052298,79,2,25230
0052298,74,2,15369
0052299,59,0,NA
0052300,49,1,95700
0052300,16,2,0
0052300,14,0,NA
0052300,10,0,NA
0052300,28,1,11600
0052300,22,2,0
0052301,52,1,67396
0052301,8,0,NA
0052301,61,1,44080
0052302,79,2,11600
0052302,83,0,NA
0052303,55,1,36493
0052303,57,2,12992
0052304,25,1,16820
0052305,69,2,8642
0052305,71,2,20764
0052306,42,1,3479
0052306,47,1,28361
0052306,22,1,4640
0052306,14,0,NA
0052306,4,0,NA
0052306,25,1,2900
0052307,52,1,66717
0052307,53,1,45257
0052307,18,1,2320
0052307,13,0,NA
0052308,39,1,39442
0052309,89,2,16181
0052309,18,2,2900
0052310,45,1,284780
0052310,40,1,270860
0052310,6,0,NA
0052310,5,0,NA
0052311,68,1,12238
0052311,82,2,6090
0052312,29,1,46980
0052312,28,1,50170
0052313,32,1,40600
0052313,32,1,41702
0052314,45,1,69600
0052315,70,2,57709
0052315,69,1,85608
0052316,21,1,9048
0052317,77,0,NA
0052317,79,1,8177
0052318,52,0,NA
0052318,54,0,NA
0052318,25,0,NA
0052318,21,0,NA
0052318,27,0,NA
0052319,71,2,10735
0052320,35,1,98890
0052320,37,2,0
0052320,3,0,NA
0052321,47,1,20880
0052322,71,2,6554
0052322,75,2,30333
0052323,32,1,33640
0052323,31,1,26100
0052324,44,1,41180
0052324,38,2,5800
0052325,23,1,36540
0052326,56,1,38280
0052326,57,1,63799
0052327,57,1,16239
0052327,29,1,3074
0052328,60,1,45240
0052329,48,1,40600
0052330,54,2,8932
0052330,48,2,3827
0052330,14,0,NA
0052330,12,0,NA
0052330,11,0,NA
0052330,73,2,5104
0052330,48,2,1160
0052331,55,1,18560
0052331,53,1,20300
0052332,72,2,17168
0052332,78,2,92220
0052333,41,1,23780
0052333,13,0,NA
0052334,40,1,63799
0052334,41,1,61479
0052334,8,0,NA
0052334,5,0,NA
0052335,40,1,56259
0052335,40,1,40600
0052335,9,0,NA
0052335,4,0,NA
0052336,77,2,7046
0052336,85,2,12760
0052337,27,1,40600
0052337,25,1,24360
0052338,58,1,42920
0052338,57,1,22040
0052339,48,1,31609
0052340,54,1,17690
0052341,44,1,23780
0052341,45,1,34220
0052341,3,0,NA
0052342,52,1,19720
0052342,54,1,28999
0052342,30,2,0
0052342,5,0,NA
0052342,30,1,9860
0052343,57,1,30159
0052343,65,2,2320
0052344,32,1,40060
0052345,31,1,71920
0052345,31,1,35960
0052346,33,1,10440
0052347,35,1,34800
0052348,73,2,46400
0052348,72,2,8932
0052349,56,1,44196
0052350,13,0,NA
0052351,24,0,NA
0052351,21,0,NA
0052352,56,0,NA
0052352,51,0,NA
0052353,24,2,0
0052353,3,0,NA
0052353,0,0,NA
0052353,20,1,14499
0052354,54,2,0
0052354,48,1,40600
0052354,20,1,1160
0052355,42,1,10440
0052355,43,1,34800
0052355,15,0,NA
0052355,12,0,NA
0052355,9,0,NA
0052356,27,2,0
0052356,28,1,52200
0052356,9,0,NA
0052356,3,0,NA
0052357,53,1,30739
0052357,16,2,0
0052358,62,2,11600
0052358,72,2,6965
0052359,50,1,26100
0052360,50,1,92800
0052360,65,2,23780
0052360,25,1,6959
0052361,53,1,44080
0052361,54,1,49300
0052361,30,2,638
0052361,72,2,5394
0052362,37,1,46400
0052362,41,1,18560
0052362,6,0,NA
0052362,3,0,NA
0052363,54,1,14499
0052363,54,1,26100
0052363,13,0,NA
0052364,40,0,NA
0052365,37,1,55099
0052365,35,1,16239
0052365,37,1,1739
0052365,14,0,NA
0052365,9,0,NA
0052366,55,2,43616
0052366,57,1,21924
0052366,17,2,696
0052367,43,1,7539
0052367,41,1,10440
0052367,21,1,10440
0052367,18,2,0
0052367,16,2,0
0052368,23,2,638
0052368,25,2,0
0052369,62,1,26390
0052369,58,1,46400
0052370,74,2,6774
0052370,70,2,41760
0052370,35,2,0
0052371,46,2,0
0052371,47,0,NA
0052371,20,0,NA
0052371,19,0,NA
0052371,15,0,NA
0052372,52,1,109039
0052372,51,1,135140
0052373,31,0,NA
0052374,58,2,22272
0052375,49,1,24940
0052375,48,1,28999
0052376,58,1,8642
0052376,65,1,32427
0052376,26,1,2784
0052377,72,2,12528
0052377,74,2,108111
0052378,86,2,25694
0052378,80,2,11368
0052379,62,2,0
0052379,64,1,89320
0052380,86,2,61769
0052381,30,1,23200
0052381,31,1,18850
0052382,48,2,9222
0052382,26,2,0
0052382,16,2,0
0052382,16,2,0
0052382,11,0,NA
0052383,35,1,9280
0052383,34,1,28999
0052383,1,0,NA
0052383,18,2,0
0052383,16,2,0
0052384,65,2,6148
0052384,64,2,9628
0052385,25,1,52780
0052386,75,2,76560
0052387,26,1,46400
0052388,24,1,9860
0052388,25,1,24360
0052389,58,1,35786
0052389,30,2,6380
0052389,20,1,2610
0052390,45,1,12760
0052391,67,0,NA
0052392,39,1,53939
0052392,37,1,45240
0052392,8,0,NA
0052392,5,0,NA
0052392,3,0,NA
0052393,50,1,18096
0052393,53,1,31319
0052393,30,2,6959
0052393,17,2,0
0052393,80,2,3479
0052394,55,0,NA
0052394,57,0,NA
0052395,33,1,107299
0052395,36,1,31899
0052396,50,1,75400
0052396,48,1,40600
0052396,17,1,580
0052397,47,1,46400
0052397,47,2,0
0052398,57,1,53359
0052398,26,2,43500
0052398,26,0,NA
0052399,74,1,94598
0052399,75,2,3305
0052399,20,1,20300
0052400,80,2,6380
0052401,72,2,14325
0052401,50,1,21518
0052402,72,2,12504
0052402,78,2,42978
0052402,44,2,12644
0052403,45,1,27259
0052404,49,1,35380
0052405,49,2,106719
0052405,45,1,52200
0052406,58,1,54113
0052406,58,1,75400
0052407,68,1,40600
0052408,47,1,62639
0052408,36,2,0
0052408,64,2,9048
0052409,34,1,51040
0052409,39,1,45240
0052409,3,0,NA
0052410,57,0,NA
0052411,33,2,6727
0052411,45,1,5568
0052411,4,0,NA
0052411,0,0,NA
0052412,79,2,15601
0052413,10,0,NA
0052414,52,2,55099
0052414,64,2,0
0052415,65,2,9628
0052415,49,2,348
0052415,75,2,20880
0052415,18,2,4350
0052416,37,1,46400
0052416,36,2,0
0052416,3,0,NA
0052417,23,1,11020
0052417,24,1,34800
0052417,21,1,17400
0052417,21,1,19140
0052418,62,2,117159
0052418,63,2,24360
0052418,60,1,13919
0052419,50,1,74820
0052419,52,1,28999
0052419,22,2,580
0052419,17,2,87
0052420,44,1,41644
0052420,45,1,86710
0052420,13,0,NA
0052421,78,2,3363
0052421,79,2,31319
0052422,74,2,20114
0052423,54,1,73080
0052423,48,2,57
0052423,15,0,NA
0052423,8,0,NA
0052424,57,1,69600
0052425,52,0,NA
0052426,45,2,4176
0052426,52,1,32479
0052427,32,1,46400
0052427,31,1,28999
0052428,56,1,17400
0052428,55,1,52200
0052428,18,1,1160
0052429,94,0,NA
0052429,42,0,NA
0052430,32,1,13919
0052430,40,2,20880
0052431,53,0,NA
0052431,30,2,0
0052431,4,0,NA
0052432,77,2,40078
0052432,77,2,15717
0052432,52,1,7017
0052432,43,2,3537
0052433,33,1,5800
0052433,47,1,290
0052433,10,0,NA
0052433,62,2,3769
0052434,67,1,25288
0052435,76,2,34278
0052435,74,2,3479
0052436,59,1,63799
0052436,58,2,0
0052437,24,1,37120
0052437,25,1,21866
0052438,68,1,21228
0052438,59,1,13281
0052439,73,2,10730
0052440,33,1,12470
0052440,29,2,0
0052441,30,1,39440
0052441,29,1,14499
0052441,4,0,NA
0052441,1,0,NA
0052442,55,1,33060
0052443,32,2,10904
0052443,30,1,22040
0052444,69,2,22736
0052444,55,2,0
0052445,59,2,0
0052445,61,1,77140
