Geo,D3bpo4,Year
530359401002,18.0,2050
530359401003,6.0,2050
530359401004,21.0,2050
530359901000,0.0,2050
530530602001,67.0,2050
530530603001,30.0,2050
530530603002,40.0,2050
530530603003,59.0,2050
530530604001,36.0,2050
530530604002,53.0,2050
530530604003,62.0,2050
530530605001,31.0,2050
530530605002,75.0,2050
530530605003,78.0,2050
530530606001,44.0,2050
530530606002,42.0,2050
530530606003,43.0,2050
530530606004,50.0,2050
530530607001,50.0,2050
530530607002,42.0,2050
530530607003,50.0,2050
530530607004,49.0,2050
530530607005,25.0,2050
530530608001,54.0,2050
530530608002,83.0,2050
530530608003,92.0,2050
530530608004,74.0,2050
530530609031,10.0,2050
530530609032,6.0,2050
530530609033,6.0,2050
530530609041,55.0,2050
530530609042,9.0,2050
530530609043,30.0,2050
530530609044,5.0,2050
530530609061,23.0,2050
530530609062,30.0,2050
530530609071,2.0,2050
530530609072,3.0,2050
530530609073,12.0,2050
530530609081,9.0,2050
530530609082,5.0,2050
530530610011,13.0,2050
530530610012,18.0,2050
530530610013,7.0,2050
530530610021,18.0,2050
530530610022,7.0,2050
530530610023,9.0,2050
530530611001,51.0,2050
530530611002,29.0,2050
530530611003,36.0,2050
530530611004,25.0,2050
530530611005,23.0,2050
530530612001,26.0,2050
530530612002,39.0,2050
530530612003,46.0,2050
530530612004,62.0,2050
530530613001,42.0,2050
530530613002,32.0,2050
530530613003,35.0,2050
530530613004,22.0,2050
530530614001,48.0,2050
530530614002,15.0,2050
530530614003,46.0,2050
530530615011,19.0,2050
530530615012,11.0,2050
530530615021,17.0,2050
530530615022,30.0,2050
530530616011,28.0,2050
530530616012,16.0,2050
530530616021,67.0,2050
530530617001,13.0,2050
530530617002,34.0,2050
530530617003,28.0,2050
530530617004,22.0,2050
530530618001,38.0,2050
530530618002,21.0,2050
530530619001,32.0,2050
530530619002,30.0,2050
530530620001,37.0,2050
530530620002,36.0,2050
530530620003,59.0,2050
530530623001,21.0,2050
530530623002,28.0,2050
530530623003,20.0,2050
530530623004,33.0,2050
530530624001,30.0,2050
530530624002,26.0,2050
530530624003,48.0,2050
530530624004,34.0,2050
530530625011,34.0,2050
530530625012,41.0,2050
530530625013,35.0,2050
530530625021,31.0,2050
530530625022,32.0,2050
530530626001,50.0,2050
530530626002,69.0,2050
530530626003,50.0,2050
530530628011,44.0,2050
530530628012,7.0,2050
530530628013,10.0,2050
530530628014,11.0,2050
530530628021,16.0,2050
530530628022,15.0,2050
530530628023,44.0,2050
530530629011,19.0,2050
530530629012,7.0,2050
530530629013,16.0,2050
530530629021,33.0,2050
530530629022,50.0,2050
530530629023,25.0,2050
530530630001,41.0,2050
530530630002,51.0,2050
530530631001,43.0,2050
530530631002,26.0,2050
530530631003,29.0,2050
530530632001,29.0,2050
530530632002,10.0,2050
530530632003,50.0,2050
530530632004,49.0,2050
530530633011,36.0,2050
530530633012,14.0,2050
530530633013,2.0,2050
530530633021,27.0,2050
530530633022,39.0,2050
530530633023,8.0,2050
530530634011,20.0,2050
530530634012,22.0,2050
530530634013,9.0,2050
530530634021,13.0,2050
530530634022,3.0,2050
530530634023,13.0,2050
530530635011,24.0,2050
530530635012,11.0,2050
530530635013,38.0,2050
530530635021,7.0,2050
530530635022,5.0,2050
530530635023,2.0,2050
530530635024,12.0,2050
530530701001,34.0,2050
530530701002,10.0,2050
530530701003,2.0,2050
530530701004,12.0,2050
530530702041,1.0,2050
530530702042,2.0,2050
530530702043,2.0,2050
530530702051,3.0,2050
530530702052,7.0,2050
530530702053,8.0,2050
530530702061,11.0,2050
530530702062,16.0,2050
530530702063,8.0,2050
530530702071,43.0,2050
530530702072,33.0,2050
530530702073,44.0,2050
530530702081,1.0,2050
530530702082,0.0,2050
530530702083,1.0,2050
530530702091,1.0,2050
530530702092,4.0,2050
530530702093,7.0,2050
530530703071,6.0,2050
530530703072,2.0,2050
530530703073,1.0,2050
530530703074,2.0,2050
530530703081,9.0,2050
530530703082,6.0,2050
530530703083,8.0,2050
530530703091,2.0,2050
530530703092,0.0,2050
530530703093,3.0,2050
530530703094,5.0,2050
530530703101,6.0,2050
530530703102,1.0,2050
530530703103,1.0,2050
530530703104,9.0,2050
530530703111,5.0,2050
530530703112,3.0,2050
530530703113,6.0,2050
530530703121,6.0,2050
530530703122,6.0,2050
530530703123,2.0,2050
530530703124,1.0,2050
530530703131,5.0,2050
530530703132,7.0,2050
530530703133,0.0,2050
530530703134,6.0,2050
530530703135,2.0,2050
530530703141,4.0,2050
530530703142,1.0,2050
530530703151,7.0,2050
530530703152,9.0,2050
530530703153,6.0,2050
530530703154,2.0,2050
530530703161,4.0,2050
530530703162,3.0,2050
530530703163,8.0,2050
530530703164,10.0,2050
530530704011,8.0,2050
530530704012,1.0,2050
530530704031,6.0,2050
530530704032,25.0,2050
530530704033,7.0,2050
530530704041,13.0,2050
530530704042,8.0,2050
530530704043,3.0,2050
530530704044,5.0,2050
530530707031,12.0,2050
530530707032,14.0,2050
530530707033,13.0,2050
530530707034,18.0,2050
530530707035,9.0,2050
530530711001,4.0,2050
530530711002,16.0,2050
530530712051,4.0,2050
530530712052,7.0,2050
530530712053,1.0,2050
530530712054,3.0,2050
530530712061,8.0,2050
530530712062,5.0,2050
530530712063,4.0,2050
530530712064,5.0,2050
530530712065,9.0,2050
530530712071,4.0,2050
530530712072,3.0,2050
530530712073,18.0,2050
530530712074,1.0,2050
530530712091,6.0,2050
530530712092,6.0,2050
530530712093,2.0,2050
530530712101,7.0,2050
530530712102,10.0,2050
530530712103,6.0,2050
530530712104,2.0,2050
530530712111,7.0,2050
530530712112,9.0,2050
530530712113,6.0,2050
530530712121,2.0,2050
530530712122,2.0,2050
530530712123,3.0,2050
530530713041,8.0,2050
530530713042,5.0,2050
530530713043,17.0,2050
530530713044,8.0,2050
530530713051,6.0,2050
530530713052,17.0,2050
530530713053,8.0,2050
530530713061,8.0,2050
530530713062,2.0,2050
530530713063,5.0,2050
530530713064,1.0,2050
530530713065,4.0,2050
530530713071,3.0,2050
530530713072,5.0,2050
530530713073,5.0,2050
530530713074,8.0,2050
530530713091,12.0,2050
530530713092,8.0,2050
530530713093,4.0,2050
530530713101,6.0,2050
530530713102,2.0,2050
530530713103,4.0,2050
530530713104,4.0,2050
530530714031,1.0,2050
530530714032,2.0,2050
530530714033,29.0,2050
530530714081,9.0,2050
530530714082,14.0,2050
530530714083,2.0,2050
530530714091,24.0,2050
530530714092,5.0,2050
530530714093,8.0,2050
530530714111,2.0,2050
530530714112,5.0,2050
530530714113,7.0,2050
530530714121,1.0,2050
530530714122,3.0,2050
530530714123,2.0,2050
530530714124,1.0,2050
530530714125,6.0,2050
530530714131,3.0,2050
530530714132,8.0,2050
530530714141,0.0,2050
530530714142,10.0,2050
530530714143,3.0,2050
530530714151,8.0,2050
530530714152,3.0,2050
530530714161,4.0,2050
530530714162,5.0,2050
530530714171,4.0,2050
530530714172,7.0,2050
530530715031,22.0,2050
530530715032,3.0,2050
530530715033,9.0,2050
530530715034,6.0,2050
530530715041,17.0,2050
530530715042,27.0,2050
530530715043,21.0,2050
530530715044,5.0,2050
530530715051,5.0,2050
530530715052,5.0,2050
530530715053,2.0,2050
530530715054,6.0,2050
530530715061,3.0,2050
530530715062,2.0,2050
530530715063,2.0,2050
530530715064,3.0,2050
530530716011,4.0,2050
530530716012,14.0,2050
530530716013,6.0,2050
530530716014,15.0,2050
530530716031,8.0,2050
530530716032,5.0,2050
530530716033,11.0,2050
530530716041,5.0,2050
530530716042,5.0,2050
530530716043,7.0,2050
530530717031,1.0,2050
530530717032,5.0,2050
530530717041,1.0,2050
530530717042,5.0,2050
530530717043,4.0,2050
530530717051,12.0,2050
530530717052,10.0,2050
530530717053,12.0,2050
530530717061,22.0,2050
530530717071,26.0,2050
530530717072,29.0,2050
530530718031,7.0,2050
530530718032,17.0,2050
530530718033,1.0,2050
530530718034,4.0,2050
530530718051,8.0,2050
530530718052,9.0,2050
530530718053,11.0,2050
530530718061,8.0,2050
530530718062,4.0,2050
530530718063,2.0,2050
530530718071,3.0,2050
530530718072,6.0,2050
530530718073,6.0,2050
530530718074,10.0,2050
530530718081,2.0,2050
530530718082,8.0,2050
530530718083,6.0,2050
530530719011,33.0,2050
530530719012,6.0,2050
530530719013,3.0,2050
530530719021,3.0,2050
530530719022,24.0,2050
530530719023,9.0,2050
530530719024,7.0,2050
530530720001,4.0,2050
530530720002,2.0,2050
530530720003,17.0,2050
530530721051,7.0,2050
530530721052,9.0,2050
530530721053,6.0,2050
530530721054,3.0,2050
530530721061,5.0,2050
530530721062,5.0,2050
530530721063,1.0,2050
530530721064,1.0,2050
530530721071,4.0,2050
530530721072,0.0,2050
530530721073,8.0,2050
530530721081,12.0,2050
530530721082,10.0,2050
530530721083,9.0,2050
530530721084,5.0,2050
530530721091,14.0,2050
530530721092,21.0,2050
530530721093,4.0,2050
530530721111,10.0,2050
530530721112,13.0,2050
530530721121,8.0,2050
530530721122,1.0,2050
530530721123,5.0,2050
530530723051,11.0,2050
530530723052,21.0,2050
530530723053,8.0,2050
530530723054,8.0,2050
530530723055,3.0,2050
530530723071,4.0,2050
530530723072,9.0,2050
530530723073,13.0,2050
530530723091,8.0,2050
530530723092,12.0,2050
530530723093,2.0,2050
530530723094,1.0,2050
530530723101,5.0,2050
530530723102,18.0,2050
530530723103,26.0,2050
530530723111,15.0,2050
530530723112,10.0,2050
530530723113,11.0,2050
530530723121,12.0,2050
530530723122,2.0,2050
530530723123,1.0,2050
530530723124,7.0,2050
530530723131,8.0,2050
530530723132,5.0,2050
530530723133,10.0,2050
530530723141,4.0,2050
530530723142,2.0,2050
530530723143,6.0,2050
530530723151,5.0,2050
530530723152,37.0,2050
530530724051,4.0,2050
530530724052,7.0,2050
530530724053,5.0,2050
530530724061,7.0,2050
530530724062,6.0,2050
530530724063,8.0,2050
530530724064,2.0,2050
530530724071,8.0,2050
530530724072,9.0,2050
530530724073,7.0,2050
530530724081,6.0,2050
530530724082,7.0,2050
530530724083,7.0,2050
530530724084,8.0,2050
530530724091,3.0,2050
530530724092,7.0,2050
530530724101,5.0,2050
530530724102,6.0,2050
530530724103,2.0,2050
530530725031,11.0,2050
530530725032,5.0,2050
530530725033,5.0,2050
530530725041,7.0,2050
530530725042,11.0,2050
530530725043,7.0,2050
530530725061,2.0,2050
530530725062,8.0,2050
530530725063,3.0,2050
530530725071,10.0,2050
530530725072,14.0,2050
530530725073,7.0,2050
530530725081,9.0,2050
530530725082,6.0,2050
530530725083,5.0,2050
530530725091,9.0,2050
530530725092,8.0,2050
530530725093,10.0,2050
530530726011,10.0,2050
530530726012,16.0,2050
530530726013,9.0,2050
530530726014,6.0,2050
530530726021,8.0,2050
530530726022,9.0,2050
530530726023,27.0,2050
530530726031,30.0,2050
530530726032,9.0,2050
530530726033,48.0,2050
530530726034,16.0,2050
530530726035,18.0,2050
530530728011,22.0,2050
530530728012,10.0,2050
530530728013,9.0,2050
530530728021,39.0,2050
530530728022,42.0,2050
530530728023,15.0,2050
530530729011,31.0,2050
530530729031,40.0,2050
530530729032,52.0,2050
530530729071,35.0,2050
530530729072,22.0,2050
530530729073,24.0,2050
530530729081,17.0,2050
530530729082,13.0,2050
530530729083,32.0,2050
530530729084,27.0,2050
530530729091,10.0,2050
530530729092,54.0,2050
530530730011,7.0,2050
530530730012,6.0,2050
530530730013,6.0,2050
530530730014,9.0,2050
530530730015,18.0,2050
530530730051,6.0,2050
530530730052,7.0,2050
530530730053,9.0,2050
530530730054,5.0,2050
530530730061,26.0,2050
530530730062,8.0,2050
530530730063,25.0,2050
530530731101,6.0,2050
530530731102,3.0,2050
530530731103,11.0,2050
530530731111,3.0,2050
530530731112,5.0,2050
530530731113,4.0,2050
530530731141,2.0,2050
530530731142,10.0,2050
530530731143,8.0,2050
530530731144,6.0,2050
530530731151,4.0,2050
530530731152,5.0,2050
530530731153,4.0,2050
530530731161,3.0,2050
530530731162,5.0,2050
530530731163,8.0,2050
530530731171,5.0,2050
530530731172,11.0,2050
530530731173,7.0,2050
530530731181,9.0,2050
530530731182,2.0,2050
530530731183,5.0,2050
530530731184,0.0,2050
530530731191,10.0,2050
530530731192,11.0,2050
530530731201,2.0,2050
530530731202,9.0,2050
530530731203,3.0,2050
530530731211,2.0,2050
530530731212,4.0,2050
530530731213,2.0,2050
530530731221,6.0,2050
530530731222,5.0,2050
530530731223,3.0,2050
530530731231,12.0,2050
530530731232,3.0,2050
530530731233,3.0,2050
530530731241,16.0,2050
530530731242,4.0,2050
530530731261,2.0,2050
530530731262,0.0,2050
530530731263,5.0,2050
530530731271,12.0,2050
530530731272,12.0,2050
530530731281,14.0,2050
530530731282,1.0,2050
530530731283,8.0,2050
530530731284,1.0,2050
530530731291,3.0,2050
530530731292,1.0,2050
530530731293,4.0,2050
530530731301,3.0,2050
530530731302,6.0,2050
530530731303,7.0,2050
530530731311,9.0,2050
530530731312,5.0,2050
530530731321,4.0,2050
530530731322,3.0,2050
530530731323,1.0,2050
530530731331,7.0,2050
530530731332,2.0,2050
530530731333,3.0,2050
530530732001,18.0,2050
530530732002,6.0,2050
530530732003,25.0,2050
530530732004,20.0,2050
530530732005,13.0,2050
530530733011,6.0,2050
530530733012,7.0,2050
530530733013,21.0,2050
530530733014,9.0,2050
530530733015,2.0,2050
530530733021,44.0,2050
530530733022,12.0,2050
530530733023,7.0,2050
530530734041,46.0,2050
530530734042,29.0,2050
530530734043,7.0,2050
530530734044,23.0,2050
530530734045,6.0,2050
530530734051,3.0,2050
530530734052,8.0,2050
530530734053,3.0,2050
530530734061,4.0,2050
530530734062,5.0,2050
530530734063,7.0,2050
530530734064,19.0,2050
530530734071,33.0,2050
530530734072,24.0,2050
530530734073,37.0,2050
530530734081,3.0,2050
530530734082,10.0,2050
530530734083,18.0,2050
530530735011,5.0,2050
530530735012,7.0,2050
530530735013,2.0,2050
530530735021,5.0,2050
530530735022,4.0,2050
530530735023,2.0,2050
530539400011,7.0,2050
530539400012,4.0,2050
530539400021,8.0,2050
530539400022,11.0,2050
530539400023,15.0,2050
530539400024,4.0,2050
530539400041,7.0,2050
530539400042,12.0,2050
530539400043,1.0,2050
530539400044,4.0,2050
530539400045,5.0,2050
530539400051,8.0,2050
530539400052,3.0,2050
530539400053,13.0,2050
530539400054,6.0,2050
530539400061,11.0,2050
530539400062,8.0,2050
530539400071,43.0,2050
530539400072,9.0,2050
530539400081,6.0,2050
530539400082,3.0,2050
530539400083,2.0,2050
530539400084,4.0,2050
530539400091,7.0,2050
530539400092,10.0,2050
530539400101,9.0,2050
530539400102,8.0,2050
530539400103,4.0,2050
530539400111,8.0,2050
530539400112,3.0,2050
530539400113,10.0,2050
530539400121,11.0,2050
530539400122,6.0,2050
530539400123,7.0,2050
530539400131,11.0,2050
530539400132,6.0,2050
530539400133,3.0,2050
530610401001,54.0,2050
530610401002,43.0,2050
530610401003,55.0,2050
530610401004,16.0,2050
530610402001,4.0,2050
530610402002,27.0,2050
530610402003,34.0,2050
530610402004,9.0,2050
530610402005,12.0,2050
530610403001,64.0,2050
530610403002,58.0,2050
530610404001,46.0,2050
530610404002,59.0,2050
530610404003,38.0,2050
530610405001,44.0,2050
530610405002,43.0,2050
530610407001,5.0,2050
530610407002,56.0,2050
530610407003,37.0,2050
530610407004,69.0,2050
530610408001,23.0,2050
530610408002,29.0,2050
530610408003,22.0,2050
530610409001,6.0,2050
530610409002,6.0,2050
530610410001,49.0,2050
530610410002,19.0,2050
530610410003,30.0,2050
530610410004,9.0,2050
530610411001,2.0,2050
530610411002,3.0,2050
530610411003,4.0,2050
530610411004,1.0,2050
530610412011,4.0,2050
530610412012,10.0,2050
530610412021,11.0,2050
530610412022,6.0,2050
530610412023,5.0,2050
530610412024,5.0,2050
530610413011,5.0,2050
530610413012,29.0,2050
530610413013,6.0,2050
530610413014,5.0,2050
530610413031,4.0,2050
530610413032,4.0,2050
530610413033,4.0,2050
530610413034,4.0,2050
530610413041,9.0,2050
530610413042,19.0,2050
530610414001,28.0,2050
530610414002,44.0,2050
530610414003,15.0,2050
530610414004,26.0,2050
530610415001,12.0,2050
530610415002,12.0,2050
530610416011,8.0,2050
530610416012,6.0,2050
530610416013,10.0,2050
530610416014,3.0,2050
530610416051,4.0,2050
530610416052,4.0,2050
530610416053,5.0,2050
530610416054,1.0,2050
530610416055,4.0,2050
530610416061,2.0,2050
530610416062,7.0,2050
530610416063,3.0,2050
530610416064,2.0,2050
530610416071,1.0,2050
530610416072,5.0,2050
530610416073,4.0,2050
530610416091,0.0,2050
530610416092,7.0,2050
530610416093,5.0,2050
530610416101,6.0,2050
530610416102,5.0,2050
530610416103,1.0,2050
530610417011,6.0,2050
530610417012,9.0,2050
530610417013,8.0,2050
530610417014,10.0,2050
530610417031,10.0,2050
530610417032,4.0,2050
530610417033,3.0,2050
530610417034,6.0,2050
530610417035,3.0,2050
530610417041,29.0,2050
530610417042,6.0,2050
530610417043,10.0,2050
530610417044,19.0,2050
530610418051,9.0,2050
530610418052,9.0,2050
530610418053,1.0,2050
530610418054,9.0,2050
530610418081,6.0,2050
530610418082,3.0,2050
530610418083,1.0,2050
530610418091,1.0,2050
530610418092,5.0,2050
530610418093,1.0,2050
530610418101,3.0,2050
530610418102,1.0,2050
530610418103,2.0,2050
530610418121,1.0,2050
530610418122,3.0,2050
530610418123,5.0,2050
530610418124,3.0,2050
530610418131,2.0,2050
530610418132,0.0,2050
530610418133,2.0,2050
530610418141,3.0,2050
530610418142,4.0,2050
530610418143,2.0,2050
530610418151,1.0,2050
530610418152,3.0,2050
530610418153,3.0,2050
530610418161,6.0,2050
530610418162,3.0,2050
530610418163,2.0,2050
530610419011,44.0,2050
530610419012,2.0,2050
530610419013,3.0,2050
530610419014,2.0,2050
530610419041,0.0,2050
530610419042,3.0,2050
530610419043,2.0,2050
530610419044,1.0,2050
530610419051,2.0,2050
530610419052,0.0,2050
530610419053,0.0,2050
530610419054,10.0,2050
530610419061,2.0,2050
530610419062,3.0,2050
530610419071,1.0,2050
530610419072,3.0,2050
530610419073,1.0,2050
530610420011,3.0,2050
530610420012,10.0,2050
530610420013,3.0,2050
530610420014,1.0,2050
530610420031,4.0,2050
530610420032,8.0,2050
530610420041,9.0,2050
530610420042,2.0,2050
530610420043,7.0,2050
530610420051,4.0,2050
530610420052,5.0,2050
530610420053,3.0,2050
530610420054,10.0,2050
530610420061,15.0,2050
530610420062,8.0,2050
530610420063,2.0,2050
530610501011,7.0,2050
530610501012,9.0,2050
530610501021,4.0,2050
530610501022,1.0,2050
530610501023,2.0,2050
530610501024,4.0,2050
530610501025,7.0,2050
530610502001,6.0,2050
530610502002,6.0,2050
530610502003,7.0,2050
530610503001,5.0,2050
530610503002,6.0,2050
530610503003,3.0,2050
530610503004,4.0,2050
530610504021,8.0,2050
530610504022,4.0,2050
530610504023,2.0,2050
530610504024,6.0,2050
530610504031,10.0,2050
530610504032,2.0,2050
530610504033,6.0,2050
530610504041,1.0,2050
530610504042,2.0,2050
530610504043,3.0,2050
530610505011,24.0,2050
530610505012,16.0,2050
530610505013,51.0,2050
530610505021,31.0,2050
530610505022,11.0,2050
530610505023,15.0,2050
530610506001,7.0,2050
530610507001,10.0,2050
530610507002,4.0,2050
530610507003,4.0,2050
530610507004,5.0,2050
530610507005,3.0,2050
530610508001,9.0,2050
530610508002,8.0,2050
530610508003,6.0,2050
530610508004,15.0,2050
530610508005,8.0,2050
530610509001,9.0,2050
530610509002,25.0,2050
530610510001,10.0,2050
530610510002,8.0,2050
530610510003,8.0,2050
530610511001,8.0,2050
530610511002,28.0,2050
530610511003,8.0,2050
530610512001,5.0,2050
530610512002,11.0,2050
530610512003,4.0,2050
530610513011,6.0,2050
530610513012,10.0,2050
530610513013,3.0,2050
530610513021,3.0,2050
530610513022,7.0,2050
530610513023,9.0,2050
530610514011,9.0,2050
530610514012,14.0,2050
530610514013,4.0,2050
530610514021,2.0,2050
530610514022,24.0,2050
530610514023,10.0,2050
530610515001,12.0,2050
530610515002,15.0,2050
530610515003,23.0,2050
530610515004,12.0,2050
530610516011,3.0,2050
530610516012,6.0,2050
530610516013,7.0,2050
530610516014,8.0,2050
530610516021,2.0,2050
530610516022,9.0,2050
530610516023,4.0,2050
530610517011,19.0,2050
530610517012,10.0,2050
530610517013,3.0,2050
530610517014,1.0,2050
530610517021,2.0,2050
530610517022,3.0,2050
530610517023,2.0,2050
530610517024,3.0,2050
530610518021,2.0,2050
530610518022,34.0,2050
530610518023,13.0,2050
530610518024,4.0,2050
530610518025,4.0,2050
530610518031,6.0,2050
530610518032,3.0,2050
530610518033,3.0,2050
530610518034,2.0,2050
530610518041,0.0,2050
530610518042,3.0,2050
530610518043,5.0,2050
530610518044,10.0,2050
530610519121,24.0,2050
530610519122,2.0,2050
530610519131,2.0,2050
530610519132,3.0,2050
530610519133,4.0,2050
530610519134,2.0,2050
530610519141,13.0,2050
530610519142,7.0,2050
530610519143,4.0,2050
530610519161,11.0,2050
530610519162,2.0,2050
530610519163,11.0,2050
530610519171,6.0,2050
530610519172,5.0,2050
530610519173,3.0,2050
530610519181,2.0,2050
530610519182,2.0,2050
530610519183,6.0,2050
530610519184,11.0,2050
530610519211,5.0,2050
530610519212,4.0,2050
530610519213,5.0,2050
530610519221,2.0,2050
530610519222,20.0,2050
530610519223,3.0,2050
530610519224,3.0,2050
530610519261,8.0,2050
530610519262,8.0,2050
530610519263,8.0,2050
530610519264,10.0,2050
530610519271,13.0,2050
530610519272,4.0,2050
530610519273,6.0,2050
530610519274,6.0,2050
530610519281,6.0,2050
530610519282,3.0,2050
530610519283,2.0,2050
530610519284,1.0,2050
530610519291,4.0,2050
530610519292,2.0,2050
530610519293,6.0,2050
530610519301,7.0,2050
530610519302,10.0,2050
530610519303,4.0,2050
530610519311,1.0,2050
530610519312,5.0,2050
530610519313,0.0,2050
530610519321,3.0,2050
530610519322,6.0,2050
530610519323,6.0,2050
530610519331,5.0,2050
530610519332,2.0,2050
530610519341,0.0,2050
530610519342,3.0,2050
530610519343,4.0,2050
530610519351,3.0,2050
530610519352,6.0,2050
530610519353,4.0,2050
530610519361,3.0,2050
530610519362,5.0,2050
530610519363,3.0,2050
530610519371,2.0,2050
530610519372,29.0,2050
530610519373,2.0,2050
530610519381,14.0,2050
530610519382,7.0,2050
530610519383,11.0,2050
530610520041,19.0,2050
530610520042,11.0,2050
530610520043,2.0,2050
530610520044,7.0,2050
530610520045,8.0,2050
530610520051,10.0,2050
530610520052,5.0,2050
530610520053,8.0,2050
530610520054,10.0,2050
530610520061,3.0,2050
530610520062,5.0,2050
530610520063,6.0,2050
530610520071,1.0,2050
530610520072,4.0,2050
530610520073,2.0,2050
530610520074,3.0,2050
530610520081,3.0,2050
530610520082,4.0,2050
530610520083,5.0,2050
530610520091,3.0,2050
530610520092,5.0,2050
530610520093,12.0,2050
530610520101,5.0,2050
530610520102,1.0,2050
530610520103,9.0,2050
530610521041,3.0,2050
530610521042,25.0,2050
530610521043,5.0,2050
530610521051,6.0,2050
530610521052,6.0,2050
530610521071,3.0,2050
530610521072,1.0,2050
530610521073,3.0,2050
530610521074,2.0,2050
530610521075,4.0,2050
530610521081,8.0,2050
530610521082,14.0,2050
530610521083,6.0,2050
530610521084,3.0,2050
530610521085,3.0,2050
530610521121,12.0,2050
530610521122,2.0,2050
530610521131,3.0,2050
530610521132,3.0,2050
530610521141,7.0,2050
530610521142,4.0,2050
530610521143,8.0,2050
530610521144,7.0,2050
530610521191,7.0,2050
530610521192,7.0,2050
530610521201,7.0,2050
530610521202,2.0,2050
530610521203,7.0,2050
530610521211,6.0,2050
530610521212,2.0,2050
530610521213,0.0,2050
530610521221,2.0,2050
530610521222,2.0,2050
530610521223,2.0,2050
530610522031,4.0,2050
530610522032,20.0,2050
530610522033,15.0,2050
530610522034,74.0,2050
530610522041,32.0,2050
530610522042,6.0,2050
530610522043,28.0,2050
530610522044,8.0,2050
530610522061,3.0,2050
530610522062,2.0,2050
530610522063,10.0,2050
530610522064,1.0,2050
530610522071,2.0,2050
530610522072,1.0,2050
530610522073,5.0,2050
530610522074,4.0,2050
530610522081,12.0,2050
530610522082,2.0,2050
530610522083,6.0,2050
530610522101,12.0,2050
530610522102,19.0,2050
530610522111,27.0,2050
530610523011,6.0,2050
530610523012,2.0,2050
530610523013,2.0,2050
530610523014,1.0,2050
530610523021,10.0,2050
530610523022,3.0,2050
530610523023,4.0,2050
530610524011,9.0,2050
530610524012,7.0,2050
530610524013,38.0,2050
530610524021,9.0,2050
530610524022,22.0,2050
530610524023,48.0,2050
530610525021,6.0,2050
530610525022,6.0,2050
530610525023,8.0,2050
530610525024,13.0,2050
530610525041,2.0,2050
530610525042,11.0,2050
530610525051,8.0,2050
530610525052,5.0,2050
530610525053,5.0,2050
530610525054,2.0,2050
530610525061,3.0,2050
530610525062,11.0,2050
530610525063,7.0,2050
530610526031,8.0,2050
530610526032,11.0,2050
530610526041,5.0,2050
530610526042,23.0,2050
530610526043,4.0,2050
530610526051,9.0,2050
530610526052,9.0,2050
530610526053,8.0,2050
530610526054,6.0,2050
530610526061,1.0,2050
530610526062,13.0,2050
530610526063,3.0,2050
530610526071,5.0,2050
530610526072,7.0,2050
530610526073,10.0,2050
530610526074,16.0,2050
530610527011,14.0,2050
530610527061,4.0,2050
530610527062,5.0,2050
530610527063,12.0,2050
530610527064,5.0,2050
530610527071,6.0,2050
530610527072,5.0,2050
530610527073,11.0,2050
530610527081,8.0,2050
530610527082,5.0,2050
530610527083,10.0,2050
530610527084,8.0,2050
530610527091,8.0,2050
530610527092,6.0,2050
530610527101,6.0,2050
530610527102,7.0,2050
530610527103,6.0,2050
530610527111,4.0,2050
530610527112,3.0,2050
530610527113,7.0,2050
530610528031,10.0,2050
530610528032,18.0,2050
530610528033,6.0,2050
530610528034,0.0,2050
530610528035,5.0,2050
530610528051,6.0,2050
530610528052,6.0,2050
530610528053,2.0,2050
530610528071,6.0,2050
530610528072,1.0,2050
530610528073,4.0,2050
530610528081,1.0,2050
530610528082,4.0,2050
530610528083,2.0,2050
530610528091,3.0,2050
530610528092,2.0,2050
530610528093,2.0,2050
530610528101,4.0,2050
530610528102,6.0,2050
530610528103,2.0,2050
530610529031,30.0,2050
530610529032,44.0,2050
530610529033,5.0,2050
530610529041,4.0,2050
530610529042,3.0,2050
530610529043,4.0,2050
530610529044,7.0,2050
530610529051,5.0,2050
530610529052,1.0,2050
530610529053,11.0,2050
530610529061,7.0,2050
530610529062,3.0,2050
530610529063,2.0,2050
530610531011,6.0,2050
530610531012,3.0,2050
530610531013,2.0,2050
530610531021,22.0,2050
530610531022,2.0,2050
530610531023,4.0,2050
530610531024,4.0,2050
530610532011,10.0,2050
530610532012,3.0,2050
530610532013,1.0,2050
530610532021,15.0,2050
530610532022,4.0,2050
530610532023,4.0,2050
530610533011,11.0,2050
530610533012,3.0,2050
530610533013,28.0,2050
530610533014,7.0,2050
530610533015,3.0,2050
530610533021,9.0,2050
530610533022,6.0,2050
530610533023,9.0,2050
530610533024,1.0,2050
530610533025,13.0,2050
530610534001,10.0,2050
530610534002,8.0,2050
530610534003,15.0,2050
530610534004,7.0,2050
530610535051,2.0,2050
530610535052,4.0,2050
530610535053,4.0,2050
530610535054,1.0,2050
530610535061,5.0,2050
530610535062,6.0,2050
530610535063,6.0,2050
530610535064,2.0,2050
530610535071,11.0,2050
530610535072,1.0,2050
530610535073,9.0,2050
530610535074,6.0,2050
530610535081,9.0,2050
530610535082,15.0,2050
530610535091,9.0,2050
530610535092,1.0,2050
530610535093,4.0,2050
530610535101,35.0,2050
530610535102,22.0,2050
530610535103,10.0,2050
530610535111,6.0,2050
530610535112,1.0,2050
530610535113,4.0,2050
530610536031,1.0,2050
530610536032,9.0,2050
