Geo,RetEmp,SvcEmp,TotEmp,Year
530330320062,18,19,156.0,2050
530330320063,70,51,525.0,2050
530330320071,0,0,279.0,2050
530330320072,0,4,35.0,2050
530330320073,43,34,864.0,2050
530330320081,0,0,1.0,2050
530330320082,0,0,0.0,2050
530330320083,0,0,0.0,2050
530330320101,55,105,1098.0,2050
530330320102,328,210,2141.0,2050
530330320103,0,0,0.0,2050
530330320104,7,32,615.0,2050
530330320111,0,0,0.0,2050
530330320112,3,7,174.0,2050
530330320113,232,68,840.0,2050
530330321021,19,15,161.0,2050
530330321022,1,7,74.0,2050
530330321023,2,13,827.0,2050
530330321024,0,0,3.0,2050
530330321031,3813,2080,19900.0,2050
530330321032,176,325,2638.0,2050
530330321033,106,293,1927.0,2050
530330321034,11,74,513.0,2050
530330321041,0,0,139.0,2050
530330321042,15,68,813.0,2050
530330321043,1,21,208.0,2050
530330322071,12,19,93.0,2050
530330322072,0,0,18.0,2050
530330322073,0,0,2.0,2050
530330322111,35,70,662.0,2050
530330322112,0,1,920.0,2050
530330322113,0,2,12.0,2050
530330322131,0,0,0.0,2050
530330322132,0,0,0.0,2050
530330322133,0,0,1.0,2050
530330322151,0,5,22.0,2050
530330322152,0,4,69.0,2050
530330322153,0,0,419.0,2050
530330322161,0,0,0.0,2050
530330322162,31,55,745.0,2050
530330322163,6,15,80.0,2050
530330322171,0,0,1.0,2050
530330322172,0,0,407.0,2050
530330322173,0,0,1.0,2050
530330322181,0,10,246.0,2050
530330322182,0,348,484.0,2050
530330322183,0,0,399.0,2050
530330322191,153,40,908.0,2050
530330322192,2661,892,17260.0,2050
530330322193,6,28,368.0,2050
530330322201,684,375,4569.0,2050
530330322202,309,177,1921.0,2050
530330322203,197,113,1690.0,2050
530330322204,62,45,397.0,2050
530330322211,158,109,923.0,2050
530330322212,46,90,480.0,2050
530330322213,113,93,797.0,2050
530330322214,7,97,658.0,2050
530330322215,37,67,1141.0,2050
530330322221,1,1,3.0,2050
530330322222,1,1,4.0,2050
530330322223,32,54,324.0,2050
530330322231,2,1,4.0,2050
530330322232,3,0,3.0,2050
530330322233,1,2,4.0,2050
530330322241,0,0,666.0,2050
530330322242,0,2,717.0,2050
530330322251,0,0,0.0,2050
530330322252,31,40,1085.0,2050
530330322253,0,0,4.0,2050
530330323071,64,57,495.0,2050
530330323072,1,11,54.0,2050
530330323073,12,6,199.0,2050
530330323074,0,13,225.0,2050
530330323111,0,1,3.0,2050
530330323112,0,1,114.0,2050
530330323113,0,0,143.0,2050
530330323114,0,0,112.0,2050
530330323131,22,9,665.0,2050
530330323132,646,107,6365.0,2050
530330323133,1301,422,12238.0,2050
530330323134,0,0,0.0,2050
530330323151,0,11,39.0,2050
530330323152,0,4,19.0,2050
530330323153,0,3,48.0,2050
530330323154,0,1,10.0,2050
530330323161,0,0,2.0,2050
530330323162,0,1,1.0,2050
530330323163,0,0,241.0,2050
530330323164,0,0,259.0,2050
530330323171,0,2,3.0,2050
530330323172,0,1,24.0,2050
530330323173,0,0,1.0,2050
530330323174,0,1,1.0,2050
530330323175,0,0,0.0,2050
530330323181,0,0,45.0,2050
530330323182,0,0,1.0,2050
530330323183,0,1,416.0,2050
530330323184,0,1,961.0,2050
530330323191,237,134,4000.0,2050
530330323192,207,222,1501.0,2050
530330323193,3216,881,11473.0,2050
530330323201,3,44,486.0,2050
530330323202,0,8,53.0,2050
530330323203,58,48,652.0,2050
530330323211,0,1,52.0,2050
530330323212,34,48,709.0,2050
530330323213,1,1,25.0,2050
530330323214,17,21,114.0,2050
530330323221,3,3,124.0,2050
530330323222,0,4,113.0,2050
530330323223,0,0,13.0,2050
530330323231,63,35,303.0,2050
530330323232,9,35,605.0,2050
530330323233,4,16,283.0,2050
530330323234,0,0,0.0,2050
530330323241,5,7,74.0,2050
530330323242,3,10,262.0,2050
530330323243,5,23,124.0,2050
530330323244,7,19,207.0,2050
530330323251,10,31,252.0,2050
530330323252,0,0,0.0,2050
530330323253,1,3,37.0,2050
530330323254,3,17,395.0,2050
530330323261,8,20,64.0,2050
530330323262,14,10,200.0,2050
530330323263,24,20,236.0,2050
530330323271,6,49,143.0,2050
530330323272,2,17,318.0,2050
530330323273,0,0,12.0,2050
530330323281,16,8,247.0,2050
530330323282,3,16,485.0,2050
530330323301,103,144,1175.0,2050
530330323302,0,0,0.0,2050
530330323303,893,725,11283.0,2050
530330323311,297,296,2343.0,2050
530330323312,1719,1146,10898.0,2050
530330323313,236,169,2179.0,2050
530330323321,0,0,24.0,2050
530330323322,4,3,372.0,2050
530330323323,58,13,377.0,2050
530330323331,1,2,32.0,2050
530330323332,64,20,594.0,2050
530330324011,9,45,615.0,2050
530330324012,0,0,96.0,2050
530330324013,99,69,1208.0,2050
530330324014,1,0,26.0,2050
530330324021,3,2,18.0,2050
530330324022,29,50,596.0,2050
530330324023,2,2,154.0,2050
530330324024,3,3,14.0,2050
530330325001,0,7,60.0,2050
530330325002,4,44,185.0,2050
530330325003,50,23,1263.0,2050
530330325004,0,4,34.0,2050
530330326011,24,50,888.0,2050
530330326012,4,2,57.0,2050
530330326031,8,29,131.0,2050
530330326032,10,33,234.0,2050
530330326033,18,272,749.0,2050
530330326041,5,10,127.0,2050
530330326042,39,48,1756.0,2050
530330326043,25,120,982.0,2050
530330326051,24,106,502.0,2050
530330326052,3,14,93.0,2050
530330326053,13,29,140.0,2050
530330327031,2,1,1626.0,2050
530330327032,57,158,1216.0,2050
530330327041,153,106,1255.0,2050
530330327042,32,33,444.0,2050
530330327043,366,169,1910.0,2050
530330327044,578,81,1635.0,2050
530330327051,5,3,63.0,2050
530330327052,2,5,16.0,2050
530330327053,1,1,94.0,2050
530330327061,0,0,0.0,2050
530330327062,0,0,1.0,2050
530330327063,4,6,139.0,2050
530330328001,0,7,177.0,2050
530330328002,12,7,59.0,2050
530330328003,1,223,279.0,2050
530339901000,0,0,0.0,2050
530350801011,4,14,139.0,2050
530350801012,8,8,125.0,2050
530350801021,6,2,221.0,2050
530350801022,48,33,603.0,2050
530350801023,922,463,4954.0,2050
530350802001,119,58,1090.0,2050
530350802002,236,152,2426.0,2050
530350803001,701,345,5957.0,2050
530350803002,7,247,484.0,2050
530350803003,15,13,581.0,2050
530350804001,34,70,406.0,2050
530350804002,4,25,656.0,2050
530350804003,1,5,51.0,2050
530350805001,249,192,2967.0,2050
530350805002,324,288,3347.0,2050
530350805003,24,3,294.0,2050
530350806001,13,20,205.0,2050
530350806002,11,18,70.0,2050
530350806003,193,38,425.0,2050
530350806004,110,57,2601.0,2050
530350807001,0,2,29.0,2050
530350807002,101,143,1074.0,2050
530350807003,82,32,800.0,2050
530350808001,6,5,86.0,2050
530350808002,3,4,1026.0,2050
530350809001,573,315,4829.0,2050
530350809002,105,146,1147.0,2050
530350809003,107,68,546.0,2050
530350809004,8,12,266.0,2050
530350810001,163,54,1568.0,2050
530350810002,79,91,552.0,2050
530350810003,611,64,1040.0,2050
530350811001,838,335,3224.0,2050
530350811002,129,125,2425.0,2050
530350812001,55,48,644.0,2050
530350812002,94,66,525.0,2050
530350814001,148,82,3789.0,2050
530350901011,2,6,46.0,2050
530350901012,71,37,1070.0,2050
530350901013,34,39,618.0,2050
530350901014,6,3,55.0,2050
530350901021,89,53,650.0,2050
530350901022,43,68,854.0,2050
530350901023,37,64,992.0,2050
530350901024,0,3,31.0,2050
530350902011,382,7,911.0,2050
530350902012,0,3,41.0,2050
530350902013,35,2,92.0,2050
530350902014,123,10,490.0,2050
530350902021,3,12,268.0,2050
530350902022,31,14,162.0,2050
530350902023,29,2,138.0,2050
530350902024,117,27,464.0,2050
530350903001,0,0,0.0,2050
530350903002,0,82,1056.0,2050
530350903003,0,0,0.0,2050
530350903004,0,0,0.0,2050
530350903005,0,18,2761.0,2050
530350904001,29,16,153.0,2050
530350904002,19,16,280.0,2050
530350904003,925,666,5945.0,2050
530350905011,308,100,1423.0,2050
530350905012,226,116,1588.0,2050
530350905013,367,111,2760.0,2050
530350905014,191,135,1508.0,2050
530350905021,830,5,1766.0,2050
530350905022,72,16,1143.0,2050
530350905023,6,88,1200.0,2050
530350907001,27,8,216.0,2050
530350907002,2,61,138.0,2050
530350907003,51,49,637.0,2050
530350907004,2,9,66.0,2050
530350908001,0,60,547.0,2050
530350908002,99,185,1066.0,2050
530350908003,21,35,232.0,2050
530350909011,486,276,3218.0,2050
530350909012,145,54,1206.0,2050
530350909013,36,59,675.0,2050
530350909021,78,214,2216.0,2050
530350909022,37,38,243.0,2050
530350909023,74,92,642.0,2050
530350910011,6,3,69.0,2050
530350910012,9,17,150.0,2050
530350910013,7,39,284.0,2050
530350910021,0,62,143.0,2050
530350910022,12,78,337.0,2050
530350910023,3,13,71.0,2050
530350911001,23,39,2155.0,2050
530350911002,0,2,141.0,2050
530350911003,3,7,148.0,2050
530350912011,1865,872,8513.0,2050
530350912012,218,192,1672.0,2050
530350912013,14,31,897.0,2050
530350912041,242,86,886.0,2050
530350912042,8,15,332.0,2050
530350912043,874,115,2846.0,2050
530350912051,12,13,127.0,2050
530350912052,0,0,388.0,2050
530350912053,0,0,1037.0,2050
530350912061,0,0,0.0,2050
530350912062,17,36,481.0,2050
530350912063,0,0,2.0,2050
530350913011,0,5,11.0,2050
530350913012,0,0,6.0,2050
530350913013,0,1,99.0,2050
530350913021,1,4,25.0,2050
530350913022,168,190,1903.0,2050
530350913023,56,96,579.0,2050
530350913024,0,1,33.0,2050
530350913025,11,10,352.0,2050
530350914001,3,5,36.0,2050
530350914002,8,13,82.0,2050
530350915001,0,0,180.0,2050
530350915002,0,0,422.0,2050
530350915003,0,0,0.0,2050
530350916001,21,13,300.0,2050
530350916002,5,5,65.0,2050
530350916003,0,0,220.0,2050
530350916004,108,15,347.0,2050
530350917011,0,0,103.0,2050
530350917012,0,0,1.0,2050
530350917013,0,0,155.0,2050
530350917021,45,11,91.0,2050
530350917022,0,0,0.0,2050
530350917023,0,0,1.0,2050
530350918001,426,109,1519.0,2050
530350918002,1,5,28.0,2050
530350919001,184,124,1017.0,2050
530350919002,12,3,61.0,2050
530350919003,0,1,13.0,2050
530350920001,2,0,35.0,2050
530350920002,22,1,117.0,2050
530350920003,0,0,31.0,2050
530350920004,0,0,18.0,2050
530350921011,765,131,2683.0,2050
530350921012,26,50,387.0,2050
530350921013,77,1,369.0,2050
530350921021,177,77,1049.0,2050
530350921022,1,0,14.0,2050
530350921023,28,4,256.0,2050
530350922001,297,102,2310.0,2050
530350922002,183,40,1266.0,2050
530350922003,31,21,574.0,2050
530350922004,11,13,217.0,2050
530350923001,31,16,190.0,2050
530350923002,585,114,2490.0,2050
530350923003,434,55,1046.0,2050
530350923004,22,21,264.0,2050
530350924001,1,2,1200.0,2050
530350924002,5,2,25.0,2050
530350924003,48,21,271.0,2050
530350924004,34,16,200.0,2050
530350925001,0,0,50.0,2050
530350925002,53,122,752.0,2050
530350925003,34,49,856.0,2050
530350925004,86,61,702.0,2050
530350926001,0,1,12.0,2050
530350926002,0,0,50.0,2050
530350926003,0,0,103.0,2050
530350926004,0,0,0.0,2050
530350927011,2,3,35.0,2050
530350927012,0,0,0.0,2050
530350927013,0,0,0.0,2050
530350927041,0,0,253.0,2050
530350927042,0,1,8.0,2050
530350927043,0,0,3.0,2050
530350928011,362,102,1383.0,2050
530350928012,1,1,184.0,2050
530350928013,19,2,199.0,2050
530350928021,0,1,12.0,2050
530350928022,0,3,127.0,2050
530350928023,0,5,100.0,2050
530350928031,2,0,120.0,2050
530350928032,0,1,12.0,2050
530350929011,5,3,61.0,2050
530350929012,0,0,1.0,2050
530350929013,0,0,1.0,2050
530350929014,0,0,0.0,2050
530350929021,0,0,45.0,2050
530350929022,2,0,22.0,2050
530350929023,11,40,203.0,2050
530350929024,1,24,91.0,2050
530359400001,0,0,0.0,2050
530359400002,0,0,3.0,2050
530359400003,0,0,0.0,2050
530359401001,0,2,293.0,2050
530359401002,9,68,374.0,2050
530359401003,2,4,45.0,2050
530359401004,7,18,1224.0,2050
530359901000,0,0,0.0,2050
530530602001,1080,1624,18576.0,2050
530530603001,1,68,580.0,2050
530530603002,16,4,789.0,2050
530530603003,33,31,418.0,2050
530530604001,1,3,105.0,2050
530530604002,0,1,14.0,2050
530530604003,0,4,25.0,2050
530530605001,11,59,388.0,2050
530530605002,134,73,471.0,2050
530530605003,11,6,108.0,2050
530530606001,3,32,333.0,2050
530530606002,12,16,86.0,2050
530530606003,11,9,144.0,2050
530530606004,9,20,295.0,2050
530530607001,3,38,88.0,2050
530530607002,25,19,348.0,2050
530530607003,97,50,474.0,2050
530530607004,37,24,138.0,2050
530530607005,2,6,855.0,2050
530530608001,9,8,197.0,2050
530530608002,134,16,339.0,2050
530530608003,1,5,44.0,2050
530530608004,30,12,119.0,2050
530530609031,0,2,94.0,2050
530530609032,8,4,53.0,2050
530530609033,0,2,11.0,2050
530530609041,2,6,57.0,2050
530530609042,1,7,37.0,2050
530530609043,0,4,15.0,2050
530530609044,92,40,465.0,2050
530530609061,74,37,562.0,2050
530530609062,63,72,554.0,2050
530530609071,4,10,63.0,2050
530530609072,79,29,506.0,2050
530530609073,0,1,52.0,2050
530530609081,5,16,370.0,2050
530530609082,4,28,85.0,2050
530530610011,19,26,246.0,2050
530530610012,6,11,82.0,2050
530530610013,2,15,117.0,2050
530530610021,135,319,1105.0,2050
530530610022,125,286,2464.0,2050
530530610023,307,325,1736.0,2050
530530611001,35,67,898.0,2050
530530611002,17,35,287.0,2050
530530611003,24,16,283.0,2050
530530611004,1412,740,11048.0,2050
530530611005,44,38,270.0,2050
530530612001,51,28,348.0,2050
530530612002,7,118,291.0,2050
530530612003,35,53,604.0,2050
530530612004,38,29,487.0,2050
530530613001,81,158,1660.0,2050
530530613002,72,95,759.0,2050
530530613003,2,3,150.0,2050
530530613004,31,30,223.0,2050
530530614001,110,301,6131.0,2050
530530614002,29,101,3521.0,2050
530530614003,207,285,10233.0,2050
530530615011,153,258,13149.0,2050
530530615012,9,115,472.0,2050
530530615021,53,102,1254.0,2050
530530615022,170,201,5785.0,2050
530530616011,393,807,18998.0,2050
530530616012,236,515,5074.0,2050
530530616021,488,1128,9651.0,2050
530530617001,116,151,2401.0,2050
530530617002,81,89,1173.0,2050
530530617003,117,141,3136.0,2050
530530617004,53,109,1706.0,2050
530530618001,72,13,775.0,2050
530530618002,2,5,156.0,2050
530530619001,52,74,692.0,2050
530530619002,86,101,1399.0,2050
530530620001,2,12,123.0,2050
530530620002,11,5,222.0,2050
530530620003,11,28,209.0,2050
530530623001,3,4,21.0,2050
530530623002,0,0,4.0,2050
530530623003,0,0,0.0,2050
530530623004,0,0,110.0,2050
530530624001,28,29,332.0,2050
530530624002,66,45,703.0,2050
530530624003,47,30,648.0,2050
530530624004,47,48,412.0,2050
530530625011,5,6,39.0,2050
530530625012,42,10,205.0,2050
530530625013,98,30,293.0,2050
530530625021,1,3,179.0,2050
530530625022,7,32,205.0,2050
530530626001,929,1036,10342.0,2050
530530626002,5725,1616,22436.0,2050
530530626003,1266,239,3004.0,2050
530530628011,72,29,421.0,2050
530530628012,10,36,141.0,2050
530530628013,6,5,62.0,2050
530530628014,340,91,1446.0,2050
530530628021,3,1,57.0,2050
530530628022,28,49,631.0,2050
530530628023,3,11,613.0,2050
530530629011,106,96,1090.0,2050
530530629012,230,117,1224.0,2050
530530629013,21,39,245.0,2050
530530629021,21,15,328.0,2050
530530629022,9,2,75.0,2050
530530629023,825,304,4397.0,2050
530530630001,150,9,409.0,2050
530530630002,220,152,1227.0,2050
530530631001,10,22,128.0,2050
530530631002,1,12,82.0,2050
530530631003,205,22,712.0,2050
530530632001,0,4,119.0,2050
530530632002,22,43,374.0,2050
530530632003,53,91,585.0,2050
530530632004,48,22,315.0,2050
530530633011,4,8,72.0,2050
530530633012,31,33,448.0,2050
530530633013,3,4,38.0,2050
530530633021,22,5,65.0,2050
530530633022,19,4,53.0,2050
530530633023,14,5,173.0,2050
530530634011,75,48,503.0,2050
530530634012,189,130,2262.0,2050
530530634013,27,18,156.0,2050
530530634021,27,22,176.0,2050
530530634022,137,158,1639.0,2050
530530634023,0,8,62.0,2050
530530635011,2,7,177.0,2050
530530635012,26,25,225.0,2050
530530635013,132,130,509.0,2050
530530635021,0,0,0.0,2050
530530635022,0,1,23.0,2050
530530635023,14,51,234.0,2050
530530635024,1,10,147.0,2050
530530701001,23,260,606.0,2050
530530701002,0,0,205.0,2050
530530701003,0,2,12.0,2050
530530701004,2,5,100.0,2050
530530702041,0,0,0.0,2050
530530702042,0,17,154.0,2050
530530702043,0,0,0.0,2050
530530702051,0,0,3.0,2050
530530702052,0,0,165.0,2050
530530702053,0,0,388.0,2050
530530702061,2,0,66.0,2050
530530702062,29,49,230.0,2050
530530702063,4,4,64.0,2050
530530702071,65,79,521.0,2050
530530702072,80,27,346.0,2050
530530702073,15,54,1679.0,2050
530530702081,0,0,0.0,2050
530530702082,70,114,596.0,2050
530530702083,3,2,36.0,2050
530530702091,0,0,35.0,2050
530530702092,0,0,47.0,2050
530530702093,0,0,2.0,2050
530530703071,0,11,37.0,2050
530530703072,0,4,13.0,2050
530530703073,0,3,155.0,2050
530530703074,0,2,37.0,2050
530530703081,0,18,210.0,2050
530530703082,1,5,245.0,2050
530530703083,59,156,664.0,2050
530530703091,3,4,154.0,2050
530530703092,0,0,19.0,2050
530530703093,405,73,898.0,2050
530530703094,597,137,1432.0,2050
530530703101,2,0,504.0,2050
530530703102,1,3,11.0,2050
530530703103,238,45,657.0,2050
530530703104,325,153,1008.0,2050
530530703111,0,0,1.0,2050
530530703112,0,0,14.0,2050
530530703113,12,32,375.0,2050
530530703121,120,19,346.0,2050
530530703122,1,17,39.0,2050
530530703123,0,0,16.0,2050
530530703124,3,6,158.0,2050
530530703131,12,6,258.0,2050
530530703132,31,13,117.0,2050
530530703133,1,6,145.0,2050
530530703134,0,1,259.0,2050
530530703135,0,3,115.0,2050
530530703141,0,0,14.0,2050
530530703142,0,1,6.0,2050
530530703151,0,10,234.0,2050
530530703152,18,26,305.0,2050
530530703153,28,19,160.0,2050
530530703154,32,34,214.0,2050
530530703161,60,58,527.0,2050
530530703162,2,0,4.0,2050
530530703163,16,19,125.0,2050
530530703164,2,15,204.0,2050
530530704011,110,4,210.0,2050
530530704012,5,3,166.0,2050
530530704031,0,2,458.0,2050
530530704032,64,46,999.0,2050
530530704033,2,4,61.0,2050
530530704041,33,23,622.0,2050
530530704042,0,0,146.0,2050
530530704043,0,0,0.0,2050
530530704044,0,0,1.0,2050
530530707031,104,62,527.0,2050
530530707032,173,59,793.0,2050
530530707033,66,23,525.0,2050
530530707034,5,11,168.0,2050
530530707035,0,1,28.0,2050
530530711001,28,10,263.0,2050
530530711002,5,7,504.0,2050
530530712051,1,13,149.0,2050
530530712052,3,0,54.0,2050
530530712053,2,0,18.0,2050
530530712054,2,3,266.0,2050
530530712061,0,1,49.0,2050
530530712062,171,34,876.0,2050
530530712063,40,16,282.0,2050
530530712064,395,320,1646.0,2050
530530712065,1098,547,3672.0,2050
530530712071,272,262,3275.0,2050
530530712072,4,50,228.0,2050
530530712073,1563,546,5069.0,2050
530530712074,1002,107,1792.0,2050
530530712091,0,0,224.0,2050
530530712092,0,0,0.0,2050
530530712093,0,0,120.0,2050
530530712101,35,35,450.0,2050
530530712102,0,10,63.0,2050
530530712103,0,6,33.0,2050
530530712104,1,3,73.0,2050
530530712111,179,143,916.0,2050
530530712112,2,0,14.0,2050
530530712113,6,2,14.0,2050
530530712121,8,9,137.0,2050
530530712122,3,1,51.0,2050
530530712123,2,1,16.0,2050
530530713041,136,102,604.0,2050
530530713042,0,1,591.0,2050
530530713043,166,155,1050.0,2050
530530713044,0,2,107.0,2050
530530713051,26,77,1142.0,2050
530530713052,135,61,1278.0,2050
530530713053,100,85,1374.0,2050
530530713061,65,16,601.0,2050
530530713062,5,3,79.0,2050
530530713063,23,8,292.0,2050
530530713064,1,0,105.0,2050
530530713065,1,0,28.0,2050
530530713071,5,5,159.0,2050
530530713072,18,9,344.0,2050
530530713073,15,1,84.0,2050
530530713074,186,34,1019.0,2050
530530713091,59,68,756.0,2050
530530713092,0,0,4.0,2050
530530713093,0,1,6.0,2050
530530713101,57,21,370.0,2050
530530713102,0,0,0.0,2050
530530713103,11,4,139.0,2050
530530713104,0,0,0.0,2050
530530714031,0,4,21.0,2050
530530714032,0,6,102.0,2050
530530714033,7,21,165.0,2050
530530714081,0,5,317.0,2050
530530714082,96,45,1058.0,2050
530530714083,3,1,27.0,2050
530530714091,4,5,72.0,2050
530530714092,0,0,109.0,2050
530530714093,2,3,623.0,2050
530530714111,2,1,51.0,2050
530530714112,149,50,897.0,2050
530530714113,205,1,248.0,2050
530530714121,2,3,19.0,2050
530530714122,1,13,468.0,2050
530530714123,0,3,25.0,2050
530530714124,3,2,46.0,2050
530530714125,11,15,420.0,2050
530530714131,48,121,654.0,2050
530530714132,101,148,3119.0,2050
530530714141,0,0,0.0,2050
530530714142,0,0,994.0,2050
530530714143,0,0,1.0,2050
530530714151,0,0,0.0,2050
530530714152,0,0,123.0,2050
530530714161,271,33,620.0,2050
530530714162,141,11,247.0,2050
530530714171,0,6,649.0,2050
530530714172,0,0,10.0,2050
530530715031,340,91,930.0,2050
530530715032,21,24,229.0,2050
530530715033,34,22,406.0,2050
530530715034,8,14,577.0,2050
530530715041,31,35,585.0,2050
530530715042,73,38,465.0,2050
530530715043,1,4,26.0,2050
530530715044,5,3,1382.0,2050
530530715051,2,1,147.0,2050
530530715052,1,0,152.0,2050
530530715053,1,0,10.0,2050
530530715054,36,10,192.0,2050
530530715061,0,0,5.0,2050
530530715062,0,0,1.0,2050
530530715063,0,0,1.0,2050
530530715064,0,0,0.0,2050
530530716011,43,28,339.0,2050
530530716012,4,27,371.0,2050
530530716013,20,15,348.0,2050
530530716014,107,37,897.0,2050
530530716031,35,26,312.0,2050
530530716032,10,2,62.0,2050
530530716033,27,25,607.0,2050
530530716041,2,4,83.0,2050
530530716042,11,19,564.0,2050
530530716043,3,15,71.0,2050
530530717031,18,109,368.0,2050
530530717032,1,3,127.0,2050
530530717041,4,9,74.0,2050
530530717042,11,9,48.0,2050
530530717043,32,32,688.0,2050
530530717051,282,207,1619.0,2050
530530717052,4,2,221.0,2050
530530717053,6,6,33.0,2050
530530717061,125,69,973.0,2050
530530717071,208,56,957.0,2050
530530717072,0,1,114.0,2050
530530718031,251,153,1289.0,2050
530530718032,487,183,1256.0,2050
530530718033,67,43,652.0,2050
530530718034,2,1,42.0,2050
530530718051,4,24,486.0,2050
530530718052,105,116,753.0,2050
530530718053,114,118,1452.0,2050
530530718061,453,306,1776.0,2050
530530718062,20,19,80.0,2050
530530718063,0,2,3.0,2050
530530718071,239,191,1374.0,2050
530530718072,337,545,2552.0,2050
530530718073,238,361,2475.0,2050
530530718074,531,609,5135.0,2050
530530718081,65,181,397.0,2050
530530718082,106,239,1447.0,2050
530530718083,89,89,1368.0,2050
530530719011,2639,1194,10087.0,2050
530530719012,147,119,2203.0,2050
530530719013,11,14,212.0,2050
530530719021,16,1,69.0,2050
530530719022,0,5,30.0,2050
530530719023,58,42,548.0,2050
530530719024,2,92,177.0,2050
530530720001,18,45,528.0,2050
530530720002,3,1,144.0,2050
530530720003,14,23,363.0,2050
530530721051,0,0,0.0,2050
530530721052,0,0,2.0,2050
530530721053,0,4,2123.0,2050
530530721054,0,4,12.0,2050
530530721061,12,29,470.0,2050
530530721062,2,8,42.0,2050
530530721063,51,66,557.0,2050
530530721064,26,21,249.0,2050
530530721071,11,5,143.0,2050
530530721072,0,5,158.0,2050
530530721073,12,11,2424.0,2050
530530721081,0,0,76.0,2050
530530721082,0,3,87.0,2050
530530721083,1,0,107.0,2050
530530721084,0,0,9.0,2050
530530721091,0,0,120.0,2050
530530721092,3,6,135.0,2050
530530721093,3,10,303.0,2050
530530721111,0,0,115.0,2050
530530721112,0,0,0.0,2050
530530721121,3,2,18.0,2050
530530721122,2,1,181.0,2050
530530721123,0,0,145.0,2050
530530723051,30,128,1019.0,2050
530530723052,7,3,118.0,2050
530530723053,0,81,90.0,2050
530530723054,3,8,78.0,2050
530530723055,1,1,7.0,2050
530530723071,3,6,61.0,2050
530530723072,0,0,72.0,2050
530530723073,0,0,118.0,2050
530530723091,0,0,0.0,2050
530530723092,8,4,166.0,2050
530530723093,2,2,19.0,2050
530530723094,187,142,1331.0,2050
530530723101,138,56,539.0,2050
530530723102,84,46,481.0,2050
530530723103,306,32,1333.0,2050
530530723111,408,206,2548.0,2050
530530723112,50,205,1460.0,2050
530530723113,281,215,1742.0,2050
530530723121,249,23,366.0,2050
530530723122,0,0,0.0,2050
530530723123,3,2,21.0,2050
530530723124,1,4,156.0,2050
530530723131,4,15,99.0,2050
530530723132,25,10,188.0,2050
530530723133,12,26,262.0,2050
530530723141,2,1,201.0,2050
530530723142,1,28,46.0,2050
530530723143,26,23,391.0,2050
530530723151,2,7,132.0,2050
530530723152,2,92,342.0,2050
530530724051,0,1,253.0,2050
530530724052,0,0,8.0,2050
530530724053,0,0,3.0,2050
530530724061,3,9,118.0,2050
530530724062,12,17,569.0,2050
530530724063,1,5,41.0,2050
530530724064,4,11,222.0,2050
530530724071,130,122,1443.0,2050
530530724072,1,7,138.0,2050
530530724073,6,24,389.0,2050
530530724081,0,0,255.0,2050
530530724082,401,162,2507.0,2050
530530724083,194,195,1427.0,2050
530530724084,31,12,370.0,2050
530530724091,0,1,30.0,2050
530530724092,2,0,10.0,2050
530530724101,0,0,4.0,2050
530530724102,0,1,7.0,2050
530530724103,0,0,2.0,2050
530530725031,6,0,38.0,2050
530530725032,7,0,115.0,2050
530530725033,34,35,223.0,2050
530530725041,13,8,500.0,2050
530530725042,4,35,610.0,2050
530530725043,0,7,63.0,2050
530530725061,3,1,26.0,2050
530530725062,0,1,7.0,2050
530530725063,2,1,6.0,2050
530530725071,30,75,927.0,2050
530530725072,198,342,3201.0,2050
530530725073,150,242,2143.0,2050
530530725081,84,20,778.0,2050
530530725082,18,3,154.0,2050
530530725083,3,6,149.0,2050
530530725091,29,15,312.0,2050
530530725092,124,97,613.0,2050
530530725093,178,165,1489.0,2050
530530726011,0,0,2.0,2050
530530726012,0,0,134.0,2050
530530726013,3,5,68.0,2050
530530726014,0,0,4.0,2050
530530726021,26,93,271.0,2050
530530726022,124,45,757.0,2050
530530726023,2,11,76.0,2050
530530726031,0,1,218.0,2050
530530726032,0,0,86.0,2050
530530726033,0,1,197.0,2050
530530726034,0,0,18.0,2050
530530726035,0,0,0.0,2050
530530728011,148,462,4386.0,2050
530530728012,0,0,1.0,2050
530530728013,0,0,0.0,2050
530530728021,113,326,3627.0,2050
530530728022,13,40,479.0,2050
530530728023,8,78,895.0,2050
530530729011,0,0,0.0,2050
530530729031,0,0,0.0,2050
530530729032,0,0,0.0,2050
530530729071,0,0,0.0,2050
530530729072,0,0,0.0,2050
530530729073,0,0,0.0,2050
530530729081,0,0,0.0,2050
530530729082,0,0,0.0,2050
530530729083,0,0,0.0,2050
530530729084,0,0,0.0,2050
530530729091,0,0,0.0,2050
530530729092,0,0,0.0,2050
530530730011,34,19,317.0,2050
530530730012,4,13,84.0,2050
530530730013,0,1,16.0,2050
530530730014,0,1,13.0,2050
530530730015,4,3,380.0,2050
530530730051,0,0,7.0,2050
530530730052,0,0,5.0,2050
530530730053,0,0,11.0,2050
530530730054,0,0,11.0,2050
530530730061,9,6,82.0,2050
530530730062,26,14,121.0,2050
530530730063,3,13,186.0,2050
530530731101,0,4,138.0,2050
530530731102,0,1,12.0,2050
530530731103,6,7,398.0,2050
530530731111,56,24,298.0,2050
530530731112,37,45,254.0,2050
530530731113,0,5,166.0,2050
530530731141,0,0,7.0,2050
530530731142,0,1,2.0,2050
